""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	meanExprs	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr12:10609384-10609830(-)	TRUE	TRUE	TRUE	ENSG00000111196.9	ENSG00000111196	MAGOHB	-	ENST00000544850.5|ENST00000540074.5|ENST00000543929.5|ENST00000546173.5	4	InGen	330142	330135	ENSG00000111196.9	MAGOHB	FALSE	14.131583403046	0.703300286163858	0.356974955838167	4.08496512612336	9.8288012365205e-05	0.0228961924804745	1.18821510203062	0.218631325926588
chr12:124911953-124913548(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	43.2785884687731	-1.34614993458034	1.75375566551591	-4.07991875177217	0.000100092165059302	0.0232717165495077	1.09963954590454	0.162522812293102
chr19:7459995-7462151(+)	TRUE	TRUE	TRUE	ENSG00000268861.6	ENSG00000268861	CTD-2207O23.3	+	ENST00000617428.2|ENST00000319670.13|ENST00000359920.10|ENST00000594665.1	4	InGen	489809	489810	ENSG00000268861.6	CTD-2207O23.3	FALSE	33.0275169449459	0.480306587171936	1.76794687003837	4.07846454597021	0.000100617939938994	0.0233491447060729	1.10588839004049	0.122086947803714
chr19:9660875-9675014(-)	TRUE	TRUE	TRUE	ENSG00000171466.9	ENSG00000171466	ZNF562	-	ENST00000293648.8|ENST00000453372.6|ENST00000590155.5|ENST00000585688.5|ENST00000587392.5|ENST00000588653.5	6	InGen	491352	491351	ENSG00000171466.9	ZNF562	FALSE	8.46059950893751	1.75427105394679	-0.823801520678785	4.07733535703551	0.000101028031656298	0.0233994829572734	0.90780905163148	0.201649459700322
chr17:39635727-39635815(+)	TRUE	TRUE	TRUE	ENSG00000131771.13	ENSG00000131771	PPP1R1B	+	ENST00000580825.5|ENST00000254079.8|ENST00000579000.5|ENST00000394265.5|ENST00000394267.2|ENST00000492037.5|ENST00000580029.1	7	InGen	454485	454486	ENSG00000131771.13	PPP1R1B	FALSE	52.9844821374942	-0.462140733229382	2.47764367352095	-4.07587902554579	0.000101559303226726	0.0234375809626545	0.957544931575189	0.102064090455301
chr17:76311701-76312869(-)	TRUE	TRUE	TRUE	ENSG00000161542.16	ENSG00000161542	PRPSAP1	-	ENST00000446526.7|ENST00000324684.8|ENST00000588364.1	3	InGen	469906	469905	ENSG00000161542.16	PRPSAP1	FALSE	25.870029009473	0.462298409394686	1.51598203424256	4.07582383212242	0.000101579490526141	0.0234375809626545	1.12516432599055	0.13958691454886
chr18:10534497-10539761(+)	TRUE	TRUE	TRUE	ENSG00000134265.12	ENSG00000134265	NAPG	+	ENST00000580224.5|ENST00000322897.10|ENST00000582978.5|ENST00000582472.3	4	InGen	476088	476078	ENSG00000134265.12	NAPG	FALSE	272.859281816496	-0.292641179636785	4.99026778818982	-4.07406023465965	0.000102226568362783	0.0235404145194142	0.607796821952594	0.117596084852076
chr12:132141957-132142118(-)	TRUE	TRUE	TRUE	ENSG00000185163.9	ENSG00000185163	DDX51	-	ENST00000397333.3|ENST00000329073.8|ENST00000546058.1	3	InGen	358124	358123	ENSG00000185163.9	DDX51	FALSE	20.2947713314179	-0.695303138174627	1.16273828010939	-4.07355182140627	0.000102413842948564	0.0235404145194142	1.15716248446324	0.164705133384209
chr1:144448917-144450771(-)	TRUE	TRUE	TRUE	ENSG00000266338.6	ENSG00000266338	NBPF15	-	ENST00000581897.6|ENST00000577412.5|ENST00000488031.6|ENST00000584793.6|ENST00000584575.2|ENST00000578953.1	6	InGen	28995	28994	ENSG00000266338.6	NBPF15	FALSE	28.2789302965646	0.687434002577996	1.35697727054386	4.07099738090175	0.000103359770156407	0.0236737850938883	1.13171990237155	0.226917822796837
chr2:115836257-115836506(+)	TRUE	TRUE	TRUE	ENSG00000175497.16	ENSG00000175497	DPP10	+	ENST00000410059.5|ENST00000409163.5|ENST00000393147.6|ENST00000310323.12|ENST00000473362.1	5	InGen	72827	72828	ENSG00000175497.16	DPP10	FALSE	32.616932575966	-0.693634532004446	1.71717179795463	-4.0709296956751	0.000103384948195114	0.0236737850938883	1.05741323731866	0.223669979643405
chr7:65038566-65064998(+)	TRUE	TRUE	TRUE	ENSG00000234585.6	ENSG00000234585	CCT6P3	+	ENST00000419314.5|ENST00000426828.5	2	InGen	212122	212123	ENSG00000234585.6	CCT6P3	FALSE	10.1173487662285	1.42438112987966	-0.353104264940764	4.06717982801234	0.000104789088303757	0.0239500404199761	0.974577751105351	0.202829822266236
chr5:181311073-181313828(+)	FALSE	FALSE	TRUE						0	AltStartEnd		177751	ENSG00000238035.8		FALSE	11.8162466367168	1.28495474421544	-0.107133461799403	4.06541008993351	0.00010545810966642	0.024057556791586	1.03403098788188	0.225497368081743
chr15:22561060-22561121(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	16.5246713651417	1.74000289476525	-0.0608654782141745	4.06383660563973	0.000106056382342867	0.0241485598096257	1.04124230723852	0.241503809265901
chr7:11407424-11411206(-)	TRUE	TRUE	TRUE	ENSG00000005108.15	ENSG00000005108	THSD7A	-	ENST00000423059.8|ENST00000617773.1	2	InGen	205075	205074	ENSG00000005108.15	THSD7A	FALSE	28.4236393576365	0.662545326455737	1.44267420225695	4.06289859143951	0.000106414584228427	0.0241846608741582	1.07130803377753	0.21047865088344
chr2:94796019-94797926(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	22.1279204525019	-0.83572267720166	0.792540995207275	-4.06031643731141	0.000107406646704912	0.0242909216974021	1.13157129533976	0.333028955930226
chr5:175918173-175959919(-)	FALSE	TRUE	FALSE						0	AltStartEnd	174897		ENSG00000051596.9	THOC3	FALSE	50.1850207748289	0.688093140997737	2.33169099601565	4.06012626251814	0.00010748006171596	0.0242909216974021	0.938090909612237	0.34004090226202
chr2:170849351-170852713(+)	TRUE	TRUE	TRUE	ENSG00000128683.13	ENSG00000128683	GAD1	+	ENST00000625689.2|ENST00000358196.7|ENST00000414527.6|ENST00000493875.5|ENST00000488724.5	5	InGen	79901	79902	ENSG00000128683.13	GAD1	FALSE	139.997873391137	0.384011411276362	3.89668714228458	4.05988625827004	0.000107572781625714	0.0242909216974021	0.692165876039365	0.336459504916899
chr12:26494341-26495151(-)	TRUE	TRUE	TRUE	ENSG00000123104.11	ENSG00000123104	ITPR2	-	ENST00000381340.7|ENST00000540429.1|ENST00000543958.1	3	InGen	332721	332720	ENSG00000123104.11	ITPR2	FALSE	10.2537188271874	0.867596667917194	-0.169033716103105	4.05959796498626	0.000107684258354425	0.0242909216974021	1.05893549647348	0.115836277071976
chr18:10533554-10534465(+)	TRUE	TRUE	TRUE	ENSG00000134265.12	ENSG00000134265	NAPG	+	ENST00000580224.5|ENST00000322897.10|ENST00000582978.5|ENST00000582472.3	4	InGen	476087	476088	ENSG00000134265.12	NAPG	FALSE	232.535543170351	-0.304140078967042	4.77087172316104	-4.05788281646332	0.000108349764580613	0.0243956140942527	0.575349354612129	0.108962648176065
chr6:35470352-35470579(+)	TRUE	TRUE	TRUE	ENSG00000198755.10	ENSG00000198755	RPL10A	+	ENST00000322203.6|ENST00000467020.5|ENST00000490335.4|ENST00000464112.5|ENST00000478340.2	5	InGen	186093	186094	ENSG00000198755.10	RPL10A	FALSE	384.090400135344	-0.215311103058944	5.42505622824863	-4.05489522932062	0.000109518436110041	0.0246129985895246	0.496760749003527	0.114982663401843
chr6:34757552-34762594(+)	TRUE	TRUE	TRUE	ENSG00000124562.9	ENSG00000124562	SNRPC	+	ENST00000374018.5	1	InGen	185862	185864	ENSG00000124562.9	SNRPC	FALSE	13.6354175283081	1.10456849351031	0.31749178418121	4.05417516630333	0.000109801911317604	0.0246310087510124	1.10429415315278	0.0964180137961029
chr2:30942305-30944857(-)	TRUE	TRUE	TRUE	ENSG00000158089.14	ENSG00000158089	GALNT14	-	ENST00000324589.9|ENST00000349752.9|ENST00000406653.5|ENST00000486564.5|ENST00000430167.1|ENST00000481023.5	6	InGen	57758	57757	ENSG00000158089.14	GALNT14	FALSE	25.9738610994362	0.562711531205876	1.59694102040569	4.05139738539534	0.00011090208350062	0.024831816973686	1.03177288087371	0.103582770165731
chr4:3514929-3516115(-)	TRUE	TRUE	TRUE	ENSG00000163956.10	ENSG00000163956	LRPAP1	-	ENST00000500728.2|ENST00000296325.9	2	InGen	131298	131297	ENSG00000163956.10	LRPAP1	FALSE	197.920405422147	-0.303075903421047	4.45938508531733	-4.04975509713144	0.000111557498610429	0.0249324834625012	0.590943895789645	0.0895335171091361
chr1:16930348-16930428(+)	TRUE	TRUE	TRUE	ENSG00000058453.16	ENSG00000058453	CROCC	+	ENST00000466256.6|ENST00000375541.9|ENST00000445545.6|ENST00000467938.5|ENST00000492631.5	5	InGen	6038	6039	ENSG00000058453.16	CROCC	FALSE	33.950072046755	-0.747864485586063	1.63248105076665	-4.04900470652668	0.000111858205094174	0.0249536497529975	1.02658462179772	0.114719931047301
chr4:182731140-182736807(+)	TRUE	TRUE	TRUE	ENSG00000218336.8	ENSG00000218336	TENM3	+	ENST00000511685.5|ENST00000502950.1	2	InGen	150534	150535	ENSG00000218336.8	TENM3	FALSE	72.3423065623488	-0.584155972981972	2.90484765525908	-4.04695008538587	0.000112685545980103	0.025092005380062	0.785927100402779	0.103955211723925
chr17:39629231-39629539(+)	TRUE	TRUE	TRUE	ENSG00000131771.13	ENSG00000131771	PPP1R1B	+	ENST00000580825.5|ENST00000254079.8|ENST00000582680.5|ENST00000394265.5|ENST00000394267.2|ENST00000580772.1	6	InGen	454481	454482	ENSG00000131771.13	PPP1R1B	FALSE	39.601246461123	-0.536687092355826	2.01381612611602	-4.04572262531741	0.000113182609729969	0.0251564444899635	0.9503322083869	0.101092658544029
chr1:149071140-149071603(-)	TRUE	TRUE	TRUE	ENSG00000269713.7	ENSG00000269713	NBPF9	-	ENST00000615421.4|ENST00000584027.8|ENST00000613595.4|ENST00000613969.4|ENST00000621074.4|ENST00000483630.5|ENST00000610300.4	7	InGen	30654	30653	ENSG00000269713.7	NBPF9	FALSE	19.5879276808759	1.61667145765798	0.175256474904987	4.03914764138572	0.000115881191404331	0.0256350015074855	1.01211020461618	0.113521567329992
chr6:47284433-47285943(-)	TRUE	TRUE	TRUE	ENSG00000146072.6	ENSG00000146072	TNFRSF21	-	ENST00000296861.2	1	InGen	189221	189220	ENSG00000146072.6	TNFRSF21	FALSE	43.5740707516902	-0.453548147621158	2.19116121398779	-4.03871842999268	0.000116059483274143	0.0256350015074855	0.892060372764324	0.0955291754882303
chr12:124912051-124913190(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	28.9185017427786	2.00001406203323	0.712497082927956	4.03869911978662	0.000116067510802648	0.0256350015074855	1.06126409632143	0.0799244632984772
chr11:130880807-130903254(-)	TRUE	TRUE	TRUE	ENSG00000120451.10	ENSG00000120451	SNX19	-	ENST00000265909.8|ENST00000534726.5|ENST00000533318.5|ENST00000528555.5|ENST00000530356.5	5	InGen	324928	324927	ENSG00000120451.10	SNX19	FALSE	63.7774089112014	-0.330770114717869	2.83143744835515	-4.03776455637959	0.000116456659550649	0.0256350015074855	0.769528875372057	0.0768500621366805
chr15:22542210-22542482(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388753	388754	ENSG00000276550.4	HERC2P2	FALSE	74.1089921260035	0.668266430349988	2.80354028723492	4.03707243637645	0.000116745662194434	0.0256350015074855	0.792012148170291	0.0859917133680253
chr12:16357700-16363794(+)	TRUE	TRUE	TRUE	ENSG00000008394.12	ENSG00000008394	MGST1	+	ENST00000536371.5|ENST00000010404.6|ENST00000543076.5|ENST00000396210.7|ENST00000396209.5|ENST00000540126.5|ENST00000396207.1|ENST00000535624.1	8	InGen	331257	331258	ENSG00000008394.12	MGST1	FALSE	61.5053249158312	-0.796842005839937	2.59787780380529	-4.03680018587724	0.000116859531961437	0.0256350015074855	0.823089509819518	0.109996619165079
chr4:133152772-133154306(+)	TRUE	TRUE	TRUE	ENSG00000138650.8	ENSG00000138650	PCDH10	+	ENST00000264360.6	1	InGen	146017	146018	ENSG00000138650.8	PCDH10	FALSE	11.1775600610748	-1.01945835525777	-0.0965063744789566	-4.03661372888169	0.000116937579748513	0.0256350015074855	0.978911754513842	0.127943242364478
chr21:44126120-44126899(+)	TRUE	TRUE	TRUE	ENSG00000241945.7	ENSG00000241945	PWP2	+	ENST00000291576.11|ENST00000471490.1|ENST00000494310.5	3	InGen	537310	537311	ENSG00000241945.7	PWP2	FALSE	8.93075426250436	-1.53662441988217	-0.283878042654349	-4.03633625197966	0.000117053819538107	0.0256350015074855	0.941998810742905	0.126981949931703
chr22:20727865-20729312(-)	TRUE	TRUE	TRUE	ENSG00000241973.10	ENSG00000241973	PI4KA	-	ENST00000255882.10|ENST00000477245.5|ENST00000485123.1	3	InGen	540569	540568	ENSG00000241973.10	PI4KA	FALSE	284.560021935338	-0.216029935896082	4.87648045666384	-4.0358915694965	0.000117240335786377	0.0256350015074855	0.501937073646953	0.0893988107789475
chr4:76179706-76180953(-)	TRUE	TRUE	TRUE	ENSG00000138760.8	ENSG00000138760	SCARB2	-	ENST00000264896.6	1	InGen	139331	139330	ENSG00000138760.8	SCARB2	FALSE	72.4046713326378	-0.36106327186789	2.99177574428843	-4.03520574327789	0.000117528555677128	0.0256517190331409	0.728145710298283	0.078332531811035
chr16:30094898-30095102(-)	TRUE	TRUE	TRUE	ENSG00000090238.11	ENSG00000090238	YPEL3	-	ENST00000398841.5|ENST00000398838.8|ENST00000563788.5|ENST00000566595.5|ENST00000565110.5|ENST00000568674.1|ENST00000562641.1	7	InGen	423565	423564	ENSG00000090238.11	YPEL3	FALSE	143.819247165265	-0.341673715717521	3.93214230616026	-4.03460189190332	0.000117782888070314	0.0256609934595492	0.603547568784931	0.11493175102603
chr9:89332987-89334521(+)	TRUE	TRUE	TRUE	ENSG00000187742.14	ENSG00000187742	SECISBP2	+	ENST00000375807.7|ENST00000339901.8|ENST00000534113.6	3	InGen	260148	260149	ENSG00000187742.14	SECISBP2	FALSE	39.4602672285761	0.422349676631177	2.13471270364908	4.03101130512117	0.000119306122877004	0.0259461901051759	0.864853407600965	0.0820673890103629
chr15:91260410-91266581(+)	TRUE	TRUE	TRUE	ENSG00000185518.11	ENSG00000185518	SV2B	+	ENST00000545111.6|ENST00000394232.5|ENST00000557410.5|ENST00000330276.4|ENST00000553727.1	5	InGen	408786	408787	ENSG00000185518.11	SV2B	FALSE	176.636213689163	0.331941107847555	4.32834623740654	4.03045009172545	0.000119545907479254	0.025951745441921	0.54025532313142	0.10405174635885
chr1:102923390-102934448(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24822	24821	ENSG00000060718.19	COL11A1	FALSE	9.72730067529355	-1.66132442749058	-0.540230361840311	-4.02904795757276	0.000120147006598635	0.0260355769182809	0.811083056504575	0.128167815930615
chr14:71964876-72352094(+)	TRUE	TRUE	TRUE	ENSG00000182732.16	ENSG00000182732	RGS6	+	ENST00000553525.5|ENST00000555571.5|ENST00000553530.5|ENST00000554474.5|ENST00000556437.5|ENST00000355512.10|ENST00000404301.6|ENST00000406236.8|ENST00000407322.8	9	InGen	379825	379826	ENSG00000182732.16	RGS6	FALSE	29.7986553357515	0.772004508693205	1.65079795931397	4.02833492593934	0.000120453796318775	0.0260554467201402	0.960547613426296	0.132700849143205
chr17:3691028-3691643(-)	TRUE	TRUE	TRUE	ENSG00000257950.3	ENSG00000257950	P2RX5-TAX1BP3	-	ENST00000550383.1|ENST00000552276.5|ENST00000547178.5|ENST00000225328.9|ENST00000552723.1|ENST00000547933.1	6	InGen	440322	440321	ENSG00000257950.3	P2RX5-TAX1BP3	FALSE	18.7915073976334	-0.615483110670787	0.989610388978331	-4.02313477458184	0.000122714049638893	0.0264970475738996	1.00638300202741	0.109872117378525
chr3:167823073-167824472(+)	TRUE	TRUE	TRUE	ENSG00000163536.12	ENSG00000163536	SERPINI1	+	ENST00000446050.6|ENST00000295777.9|ENST00000488374.5|ENST00000466865.1|ENST00000494666.1	5	InGen	122909	122910	ENSG00000163536.12	SERPINI1	FALSE	51.9170944733141	-0.436005109421662	2.5271145279299	-4.02205921468463	0.000123186593176039	0.0265517522736412	0.756421215445555	0.11423546300975
chr1:102979613-102984137(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000635193.1	1	InGen	24847	24806	ENSG00000060718.19	COL11A1	FALSE	18.8708572151335	-1.68724390397561	0.258260322879242	-4.02035800766528	0.000123937577438701	0.026627245715983	0.965591327272151	0.112597359471843
chr6:56070799-56074231(-)	TRUE	TRUE	TRUE	ENSG00000124749.16	ENSG00000124749	COL21A1	-	ENST00000488912.5|ENST00000244728.9|ENST00000370819.5|ENST00000467045.5|ENST00000535941.5|ENST00000461489.1	6	InGen	190210	190209	ENSG00000124749.16	COL21A1	FALSE	17.5237347180169	-0.723120765232363	0.624929457851436	-4.02027015752834	0.000123976477155996	0.026627245715983	1.00283219516935	0.102757710602502
chr8:66510158-66513539(+)	TRUE	TRUE	TRUE	ENSG00000169085.11	ENSG00000169085	C8orf46	+	ENST00000482608.6|ENST00000519702.5|ENST00000305454.7|ENST00000460144.5|ENST00000450307.7|ENST00000480005.1|ENST00000485639.1	7	InGen	240188	240189	ENSG00000169085.11	C8orf46	FALSE	134.950010314142	-0.439937757213499	3.87996253937291	-4.01959383412915	0.00012427634295	0.0266444080122217	0.55629514643068	0.160146133531353
chr8:7324365-7324821(-)	TRUE	TRUE	TRUE	ENSG00000215374.5	ENSG00000215374	FAM66B	-	ENST00000529456.1	1	InGen	230901	230900	ENSG00000215374.5	FAM66B	FALSE	52.2477982468585	0.849211599166053	2.03118848431252	4.01895511883729	0.000124560172696338	0.0266580776667812	0.863279444657573	0.142074325391618
chr8:19961084-19962114(+)	TRUE	TRUE	TRUE	ENSG00000175445.14	ENSG00000175445	LPL	+	ENST00000311322.8	1	InGen	233049	233050	ENSG00000175445.14	LPL	FALSE	70.8308279690746	-0.845174430010395	2.9238863581645	-4.01715642164495	0.00012536281457083	0.0267671301472387	0.670222248524039	0.153165775269237
chr1:103018860-103021706(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5|ENST00000427239.5	6	InGen	24785	24784	ENSG00000060718.19	COL11A1	FALSE	11.5028663577684	-1.37022672813908	-0.173955291575884	-4.01682406834736	0.000125511664137497	0.0267671301472387	0.89965002038001	0.0954963959837522
chr1:1517413-1517715(+)	TRUE	TRUE	TRUE	ENSG00000197785.13	ENSG00000197785	ATAD3A	+	ENST00000378756.7|ENST00000378755.9|ENST00000339113.8|ENST00000536055.5|ENST00000439513.1	5	InGen	1269	1270	ENSG00000197785.13	ATAD3A	FALSE	14.8195827751841	1.19137290281263	0.239346332548045	4.01506529538897	0.000126302183396552	0.0268361956627018	0.949986207901227	0.0998184867319648
chr1:233631489-233666594(+)	TRUE	TRUE	TRUE	ENSG00000135750.14	ENSG00000135750	KCNK1	+	ENST00000366620.5	1	InGen	50133	50126	ENSG00000135750.14	KCNK1	FALSE	33.2540470025179	0.709873445211088	1.87172096164235	4.01494836399685	0.000126354909695988	0.0268361956627018	0.874539329204096	0.0931911086741661
chrX:154465219-154465423(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4	1	InGen	568026	568027	ENSG00000130827.6	PLXNA3	FALSE	12.9225061553948	1.08077296053945	0.0984458975408093	4.01462653203834	0.00012650013805705	0.0268361956627018	0.923499516201218	0.117913261747159
chr15:74837436-74837750(-)	TRUE	TRUE	TRUE	ENSG00000140474.12	ENSG00000140474	ULK3	-	ENST00000440863.6|ENST00000566479.5|ENST00000570276.5|ENST00000567472.5|ENST00000566631.5|ENST00000565881.5|ENST00000568667.5	7	InGen	403449	403448	ENSG00000140474.12	ULK3	FALSE	28.7979958789384	-2.27774541530616	0.851122545404778	-4.01311116763561	0.0001271861078926	0.026907927181117	0.981483169576045	0.146190744271742
chr12:124912865-124913320(-)	FALSE	FALSE	TRUE						0	AltStartEnd		357087	ENSG00000150991.14	UBC	FALSE	137.035138034275	-0.454625070439406	3.84894289107327	-4.01283612528218	0.000127310994917132	0.026907927181117	0.543116417675982	0.0990648567229628
chr1:1527863-1529222(+)	TRUE	TRUE	TRUE	ENSG00000197785.13	ENSG00000197785	ATAD3A	+	ENST00000378756.7|ENST00000378755.9|ENST00000339113.8|ENST00000536055.5|ENST00000400830.3	5	InGen	1280	1281	ENSG00000197785.13	ATAD3A	FALSE	12.8105895375268	0.71203863263464	0.408229334742884	4.01241010917334	0.000127504665923367	0.026907927181117	0.969389953720871	0.08751753106757
chr7:97937161-97945507(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	10.6907818902521	0.84676457548669	0.0160547795367383	4.01152560730036	0.000127907671428395	0.0269146465243217	0.92338883501294	0.0922589205692235
chr16:29548763-29551188(-)	TRUE	TRUE	TRUE	ENSG00000205534.6	ENSG00000205534	SMG1P2	-	ENST00000566127.1	1	InGen	422857	422856	ENSG00000205534.6	SMG1P2	FALSE	71.0935529432506	0.722253616425225	2.71293453463828	4.01113491750933	0.000128086069980186	0.0269146465243217	0.718105989159415	0.100474086842034
chr15:28667464-28667560(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5|ENST00000530420.5|ENST00000528584.5	3	InGen	390131	390132	ENSG00000206149.10	HERC2P9	FALSE	39.7326289723094	1.24032887415195	1.46192263523589	4.01087896608133	0.00012820307299795	0.0269146465243217	0.927935483144117	0.111708679066555
chr12:132681280-132687253(-)	TRUE	TRUE	TRUE	ENSG00000177084.16	ENSG00000177084	POLE	-	ENST00000320574.9|ENST00000537064.5|ENST00000535270.5|ENST00000539357.1	4	InGen	358308	358307	ENSG00000177084.16	POLE	FALSE	23.0341549933925	0.897891948606382	0.916443381454753	4.0100779749926	0.000128569892353798	0.0269449573363061	0.967062121523727	0.0976183400346111
chr1:226365155-226365953(-)	TRUE	TRUE	TRUE	ENSG00000143799.12	ENSG00000143799	PARP1	-	ENST00000366794.9|ENST00000490921.5|ENST00000498787.1	3	InGen	48675	48674	ENSG00000143799.12	PARP1	FALSE	99.5929945813171	-0.347298215286916	3.49301320524454	-4.00866645598331	0.000129218757506005	0.0270341709356345	0.570041072644552	0.0877724423068101
chr1:144427991-144428605(-)	TRUE	TRUE	TRUE	ENSG00000266338.6	ENSG00000266338	NBPF15	-	ENST00000581897.6|ENST00000577412.5|ENST00000488031.6|ENST00000584793.6	4	InGen	29005	29004	ENSG00000266338.6	NBPF15	FALSE	40.7022427258251	0.641793806273577	1.77762785641649	4.00769368922056	0.000129667757488408	0.027070883239202	0.848057611628311	0.107609860596983
chr2:75690720-75694240(-)	TRUE	TRUE	TRUE	ENSG00000005436.13	ENSG00000005436	GCFC2	-	ENST00000470197.5	1	InGen	66040	66039	ENSG00000005436.13	GCFC2	FALSE	11.3396123971622	0.941161188624178	0.0140225619364112	4.00714941766406	0.000129919629069661	0.027070883239202	0.889090877074353	0.128010429012915
