""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000590275.1	ENSG00000130881.13	LRP3	protein_coding	chr19	33196736	33205534	+	1078	1.55519303309175	-3.0229428145802	3.65979213509666	0.000315369781901617	0.0140616831884126	-0.0681333947682896	0.0262689536045539
ENST00000561993.5	ENSG00000067365.14	METTL22	protein_coding	chr16	8639107	8642927	+	656	-0.398276553167272	-2.06898355602246	-3.65931538387749	0.000315923378256188	0.0140780317710623	0.118945959139973	0.1996578055296
ENST00000329257.8	ENSG00000185046.18	ANKS1B	protein_coding	chr12	99772922	99825391	-	996	-0.227115334996596	2.05665075137398	-3.65899910109092	0.000316291146272689	0.0140860851180662	-0.462702708922649	0.132449197106295
ENST00000217893.9	ENSG00000273841.4	TAF9	protein_coding	chr5	69364745	69369642	-	1283	-0.116967365855212	3.75516232970367	-3.65880149250956	0.000316521126781104	0.0140879961801171	-0.762982767389882	0.419778538567143
ENST00000335681.9	ENSG00000170485.16	NPAS2	protein_coding	chr2	100820152	100996829	+	4007	-0.16413142856994	3.64562032220753	-3.65813794272298	0.000317294531864712	0.0141135490307923	-0.740515470008865	0.0522847724267899
ENST00000606512.1	ENSG00000272518.1	RP11-26J3.3	sense_intronic	chr8	79956465	79957381	-	917	0.128962216839283	0.874861266426422	3.65798756688893	0.000317470050832731	0.0141135490307923	-0.233970845537691	0.0342251656377683
ENST00000378660.5	ENSG00000165164.13	CFAP47	protein_coding	chrX	36035791	36145070	+	2298	1.51544364540473	-2.94498444625682	3.6574223681454	0.00031813057052094	0.0141345694013932	-0.0484310688318654	0.150141593091658
ENST00000367854.7	ENSG00000198771.10	RCSD1	protein_coding	chr1	167630093	167706249	+	3135	0.269148101330307	1.97304844585374	3.65712631202275	0.000318477073252482	0.0141416214089452	-0.443384013147647	0.0348886819237808
ENST00000475997.5	ENSG00000153187.17	HNRNPU	protein_coding	chr1	244845167	244855497	-	496	-0.809859877400079	-1.95800208387317	-3.65675782855592	0.000318908841442398	0.0141524489924488	0.127707243598675	0.0178409266563201
ENST00000419872.1	ENSG00000175287.18	PHYHD1	protein_coding	chr9	128937749	128942038	+	753	0.467541780510811	-1.60882102289348	3.65628933926314	0.000319458587366697	0.0141650931195063	0.12067024610977	0.0336085258718903
ENST00000383861.1	ENSG00000206588.1	RNU1-28P	snRNA	chr14	34556226	34556389	-	164	0.414674200651319	9.7328097829124	3.65619453116725	0.000319569947948335	0.0141650931195063	-1.79003735199747	0.459511076701333
ENST00000476438.1	ENSG00000007541.16	PIGQ	protein_coding	chr16	581761	584108	+	1775	0.21525255221744	1.33450947738453	3.65472773610859	0.000321297497671215	0.0142332901483068	-0.329530517003767	0.0571408440953436
ENST00000560351.2	ENSG00000259583.2	RP11-66B24.4	antisense	chr15	100892859	100919283	-	3688	-0.305095982517857	1.95392840341159	-3.65427406785787	0.000321833594646128	0.0142486573657879	-0.449702369163174	0.177076720600077
ENST00000366647.8	ENSG00000116906.11	GNPAT	protein_coding	chr1	231241210	231277973	+	2643	-0.0775148888849032	4.20508803806445	-3.65373945732266	0.000322466422493847	0.0142682866108044	-0.850719715515902	0.128357947033793
ENST00000257910.7	ENSG00000135452.9	TSPAN31	protein_coding	chr12	57744881	57748232	+	1849	-0.135845749989833	2.8101191820393	-3.65343211750976	0.000322830756611797	0.0142699792169062	-0.607492492444641	0.0408671910442037
ENST00000620635.1	ENSG00000277782.1	RP11-775C24.5	lincRNA	chr15	80999593	80999981	-	389	0.394726245950161	-2.11193407858967	3.65338752800185	0.000322883647181721	0.0142699792169062	0.0982450085831665	0.0527638522606635
ENST00000432169.5	ENSG00000023228.13	NDUFS1	protein_coding	chr2	206124101	206159425	-	2080	-1.83708889223853	-3.56851582657204	-3.65302960257154	0.000323308502176767	0.0142803753609561	-0.178461161798179	0.0220128603233589
ENST00000519559.1	ENSG00000168300.13	PCMTD1	protein_coding	chr8	51820147	51898970	-	1204	0.239840054933243	0.952842562269322	3.65172122455184	0.000324866024123975	0.0143407593263496	-0.274385733200409	0.109871690471173
ENST00000587297.1	ENSG00000140632.16	GLYR1	protein_coding	chr16	4821204	4832221	-	688	0.321928639159322	-0.0860455895712662	3.64996581395521	0.000326966811508349	0.014425040192081	-0.101457259022365	0.0916877652809737
ENST00000452153.4	ENSG00000231625.4	CTD-2104P17.1	transcribed_unprocessed_pseudogene	chr17	19629451	19633825	+	1150	0.463824679825456	-2.11266934001483	3.64813243393826	0.000329174569740523	0.0145139389183777	0.08673885631866	0.170244279081993
ENST00000631455.1	ENSG00000282100.1	HSP90AB4P	processed_pseudogene	chr15	58691106	58693125	-	1574	0.205778859136229	0.516036684381752	3.6477917010947	0.000329586425166125	0.0145230260578323	-0.212767609822303	0.51455318433423
ENST00000263780.8	ENSG00000083937.8	CHMP2B	protein_coding	chr3	87227285	87255499	+	2557	-0.10273281484253	4.54507061792544	-3.64764296748384	0.000329766356728853	0.0145230260578323	-0.927738278042038	0.302756219404585
ENST00000390674.2	ENSG00000212125.2	TAS2R15P	processed_pseudogene	chr12	10964425	10965352	-	928	-0.143135616548501	1.37564132794859	-3.646305826867	0.000331388133280201	0.0145859198884855	-0.365617713624586	0.154468825553664
ENST00000486429.1	ENSG00000013297.10	CLDN11	protein_coding	chr3	170418875	170423742	+	998	-0.3132760005409	0.563710077509898	-3.64539387936374	0.000332498512805468	0.014626244451441	-0.246385758722975	0.270282892007942
ENST00000573185.5	ENSG00000185829.16	ARL17A	protein_coding	chr17	46548207	46579651	-	581	0.357419233055561	-1.01006405082107	3.64473750338825	0.00033329987878607	0.0146492488957583	0.0176849866310658	0.0762214814049295
ENST00000368021.7	ENSG00000158773.14	USF1	protein_coding	chr1	161039251	161045977	-	1807	0.10036171395347	3.70750975023035	3.64453820804819	0.000333543557278285	0.0146492488957583	-0.802869076875203	0.0262089280631387
ENST00000546136.5	ENSG00000134532.15	SOX5	protein_coding	chr12	23529500	23896026	-	6975	-0.198274370078885	3.82329579450467	-3.64448794644338	0.000333605038657072	0.0146492488957583	-0.817810441640422	0.0830242830677328
ENST00000485105.1	ENSG00000073849.14	ST6GAL1	protein_coding	chr3	186996622	187006551	+	462	0.439189574575715	-2.11099526532034	3.64274513054649	0.000335743513980308	0.0147345619430903	0.0683269611666404	0.15548541532927
ENST00000636993.1	ENSG00000187391.19	MAGI2	protein_coding	chr7	78614366	78771040	-	4948	-0.131029281491836	2.32650523720165	-3.6421181597558	0.000336515974843872	0.0147531210786145	-0.559513711043035	0.102775902088727
ENST00000510500.5	ENSG00000153113.23	CAST	protein_coding	chr5	96741325	96773055	+	1835	-1.61589256866975	-0.982694715272305	-3.64202813851155	0.000336627023074752	0.0147531210786145	-0.0586635911627118	0.0267138387625063
ENST00000465886.1	ENSG00000243156.7	MICAL3	protein_coding	chr22	17871930	17876872	-	559	0.539640737982826	-1.87410138506094	3.6419149500056	0.00033676669891744	0.0147531210786145	0.0814177068549542	0.0672171717320167
ENST00000309052.8	ENSG00000172954.13	LCLAT1	protein_coding	chr2	30447257	30644225	+	5060	-2.0685445262396	-2.25607083746555	-3.64176646859576	0.000336950009364312	0.0147531210786145	0.0654339392852972	0.063945115366121
ENST00000455783.2	ENSG00000234224.2	TMEM229A	protein_coding	chr7	124030916	124033023	-	2108	-0.172479267573127	1.42809564331735	-3.64158826184383	0.000337170141871877	0.0147541814144272	-0.392177215058119	0.338846047007654
ENST00000566111.5	ENSG00000163565.18	IFI16	protein_coding	chr1	158999968	159014929	+	856	-0.325444816413032	-0.318466477338749	-3.63939261592997	0.00033989348568986	0.014864403158362	-0.101108035316483	0.0734144146497549
ENST00000448656.5	ENSG00000153237.17	CCDC148	protein_coding	chr2	158171974	158456566	-	1786	0.402293581771295	0.620036287456465	3.63923984393533	0.000340083743534741	0.014864403158362	-0.256211802101622	0.0456155771300361
ENST00000341319.7	ENSG00000172578.11	KLHL6	protein_coding	chr3	183487531	183555689	-	6298	0.241945140389432	1.43917489228611	3.63892870694584	0.000340471534798186	0.0148727208898588	-0.406757727503615	0.0250814463338021
ENST00000567984.1	ENSG00000260953.1	RP11-426C22.6	lincRNA	chr16	29262273	29264479	-	561	0.820754868521117	-1.78328736990553	3.63686349406642	0.000343056126610316	0.0149769355587805	0.0638006806213154	0.310195115266301
ENST00000281282.5	ENSG00000128849.10	CGNL1	protein_coding	chr15	57376505	57550727	+	7224	0.144928295070677	5.20061310222591	3.63662326940427	0.000343357962036788	0.0149769435752184	-1.06522510811506	0.26689966190856
ENST00000340360.10	ENSG00000166435.15	XRRA1	protein_coding	chr11	74840230	74949187	-	5681	0.395634882511139	1.71932006701668	3.63654683137504	0.000343454056678514	0.0149769435752184	-0.4644197802584	0.392782272662828
ENST00000397292.7	ENSG00000137055.14	PLAA	protein_coding	chr9	26904083	26947463	-	4234	-0.0922511662869308	3.87738533182301	-3.63593596848597	0.000344222918057407	0.0150017845694359	-0.854988892049466	0.393126382019627
ENST00000589484.5	ENSG00000071626.16	DAZAP1	protein_coding	chr19	1415970	1435687	+	3414	0.174270677192423	1.74738817636799	3.63577656489234	0.000344423817597782	0.0150018584612327	-0.474262070506618	0.0550863396105128
ENST00000521789.5	ENSG00000141698.16	NT5C3B	protein_coding	chr17	41825200	41836260	-	993	-0.766870978579086	-0.99605759918698	-3.63438608508831	0.00034618095586645	0.0150669833152578	-0.0288290969650529	0.101278374067348
ENST00000422370.2	ENSG00000104866.10	PPP1R37	protein_coding	chr19	45141418	45148077	+	5943	0.145365671334613	1.25508049113581	3.63427701759162	0.000346319140059106	0.0150669833152578	-0.390044893617135	0.0560445023936698
ENST00000605417.5	ENSG00000231764.8	DLX6-AS1	antisense	chr7	96965527	97014025	-	4172	-1.39356766512818	-3.06669969627155	-3.63410037664685	0.000346543047323019	0.0150680198330538	-0.130535852416037	0.0701967469482036
ENST00000485975.1	ENSG00000187796.13	CARD9	protein_coding	chr9	136363957	136370893	-	4574	0.409732488880028	-0.380444397533332	3.63389424242829	0.000346804512162749	0.0150706872512778	-0.113005655751941	0.0399352608663503
ENST00000580180.5	ENSG00000175061.17	LRRC75A-AS1	processed_transcript	chr17	16438985	16441830	+	753	0.126896923334712	4.24014008040492	3.6330533104124	0.000347873093504063	0.0151084053049005	-0.926763699995912	0.043361181519769
ENST00000295868.6	ENSG00000206530.9	CFAP44	protein_coding	chr3	113362865	113441610	-	3377	0.25412244862448	2.17101556348687	3.6326438397937	0.000348394533924729	0.0151223308099927	-0.556601219396027	0.0498518118447375
ENST00000344548.7	ENSG00000070831.15	CDC42	protein_coding	chr1	22052668	22092946	+	2256	-0.0830003283575227	5.90896889764456	-3.6322254464929	0.000348928097130153	0.015136766167497	-1.2027763446071	0.146513493927248
ENST00000554922.5	ENSG00000165521.15	EML5	protein_coding	chr14	88612431	88792752	-	9570	-0.245505334579202	3.3738233278368	-3.63085109627293	0.000350686180945935	0.0152042749573157	-0.782987172833298	0.0848467106748638
ENST00000426855.6	ENSG00000141258.12	SGSM2	protein_coding	chr17	2337514	2381058	+	4734	0.14969802057568	5.36944591421002	3.63058372920351	0.000351029167567885	0.015210388711375	-1.12010455914332	0.238442416070947
ENST00000263012.10	ENSG00000103226.17	NOMO3	protein_coding	chr16	16232601	16294806	+	3911	2.02274917558423	1.08720582342753	3.62968107576404	0.000352189453687223	0.0152487496903829	-0.503529929589527	0.0745442212548652
ENST00000619252.4	ENSG00000274333.4	RP11-717F1.2	lincRNA	chr21	5553637	5590200	+	549	-1.61991326191944	-2.6915105360433	-3.62948851140715	0.000352437446111802	0.0152487496903829	-0.0418064422969326	0.0401779765644014
ENST00000466144.5	ENSG00000114279.13	FGF12	protein_coding	chr3	192672966	192727587	-	552	-0.328609399078108	-0.579808506278228	-3.62942294780505	0.000352521919172432	0.0152487496903829	-0.0989420650351356	0.0707459571835584
ENST00000609827.1	ENSG00000272604.1	RP11-251G23.5	antisense	chr7	105571083	105573660	+	2578	-0.181212499410789	0.404325893633127	-3.62893222094037	0.000353154784122869	0.0152673557046551	-0.248725803399362	0.0884331496539571
ENST00000415406.1	ENSG00000178162.8	FAR2P2	transcribed_unprocessed_pseudogene	chr2	130426192	130428176	-	545	0.52879787397288	-2.18326770137588	3.62832746131806	0.000353936182747031	0.0152878160947486	0.0207668773596064	0.0664007089000869
ENST00000206451.10	ENSG00000092010.14	PSME1	protein_coding	chr14	24136158	24138967	+	1006	-0.108762477760294	3.25787920373626	-3.62825179580132	0.000354034063249301	0.0152878160947486	-0.778711944731347	0.0809759790488816
ENST00000370902.7	ENSG00000171311.12	EXOSC1	protein_coding	chr10	97436142	97446017	-	923	-0.160017740509017	1.93114833841027	-3.62752532751739	0.00035497511658284	0.0153196682262104	-0.542007679082054	0.0357582742633469
ENST00000611255.4	ENSG00000148655.14	C10orf11	protein_coding	chr10	75431453	76557375	+	1040	0.479671384532907	-1.5891741808255	3.62691298969534	0.00035577015615858	0.015344869893829	0.0233258333081654	0.0338335823836774
ENST00000570979.1	ENSG00000183018.8	SPNS2	protein_coding	chr17	4536762	4539035	+	1768	0.186591523440364	2.51321203954876	3.62676189751709	0.000355966587054924	0.015344869893829	-0.654985658238583	0.0513098150884523
ENST00000428879.5	ENSG00000168288.12	MMADHC	protein_coding	chr2	149569644	149587602	-	1726	-0.306351146572713	0.481957123357794	-3.62619169570461	0.000356708811360196	0.0153633647191931	-0.276894814720729	0.188184566690139
ENST00000510756.5	ENSG00000153113.23	CAST	protein_coding	chr5	96662423	96771679	+	2310	-1.86876067260506	-1.23635218175306	-3.62603381293654	0.000356914582743142	0.0153633647191931	-0.0474851915472305	0.0427135979805862
ENST00000381341.6	ENSG00000079785.14	DDX1	protein_coding	chr2	15591178	15631111	+	2817	1.79525370268684	-3.9165891902923	3.62596244182183	0.000357007638643294	0.0153633647191931	-0.589371804003674	0.0698302903899319
ENST00000309828.4	ENSG00000175390.12	EIF3F	protein_coding	chr11	7987320	7996169	+	1254	-0.0932288974454427	3.86996101429369	-3.62433222119493	0.000359139401303551	0.0154462759410446	-0.898530231924252	0.0709011361608325
ENST00000419524.6	ENSG00000113578.17	FGF1	protein_coding	chr5	142595243	142698046	-	683	-1.0444692729495	-2.91373948501929	-3.62378371835004	0.000359859342881628	0.0154684059663656	-0.15337312089499	0.146277853234412
ENST00000458073.5	ENSG00000100226.15	GTPBP1	protein_coding	chr22	38726306	38738299	+	1350	0.619844872484794	-2.20484833926874	3.62329366561721	0.000360503714320069	0.0154872642451398	0.0179122267593668	0.0973453811628548
ENST00000475841.2	ENSG00000185684.12	EP400NL	protein_coding	chr12	132118146	132131639	+	7090	0.155098790189956	3.10953405625165	3.62295051029554	0.000360955576465089	0.0154978355233805	-0.768677757403427	0.067122394595937
ENST00000598377.2	ENSG00000269001.2	CTD-2245F17.3	transcribed_unprocessed_pseudogene	chr19	53204016	53214522	+	3644	0.173892283844876	2.54532940496089	3.62224048250414	0.000361892224636071	0.0155291974616056	-0.668641826019124	0.0289238921879366
ENST00000430140.1	ENSG00000236064.1	RP6-191P20.4	antisense	chrX	107894597	107935980	-	2090	-0.31542012680219	-0.530124104151055	-3.62176049097059	0.000362526711284244	0.0155475649772808	-0.133229403996681	0.0955934632719645
ENST00000564138.5	ENSG00000197943.9	PLCG2	protein_coding	chr16	81779258	81962693	+	8707	0.258027461426095	1.55210850864155	3.62140562284482	0.000362996474123435	0.0155511664048006	-0.486381061301203	0.0597773152887173
ENST00000314289.12	ENSG00000063978.15	RNF4	protein_coding	chr4	2468937	2515855	+	3088	-0.0893009426755884	4.17291998054159	-3.6213703519861	0.00036304319582842	0.0155511664048006	-0.955167086468357	0.149683440562367
ENST00000536769.1	ENSG00000150991.14	UBC	protein_coding	chr12	124911604	124915348	-	3745	0.462168911650532	3.21230882492142	3.62122923700934	0.000363230181067923	0.0155511664048006	-0.794670943799425	0.0989600211896824
ENST00000262135.8	ENSG00000103494.12	RPGRIP1L	protein_coding	chr16	53597683	53703889	-	8195	-0.201370846034575	2.07992660154873	-3.62103252841685	0.000363490982228658	0.0155534899890102	-0.581291186093434	0.153734039993656
ENST00000332359.5	ENSG00000183171.5	RP11-49C9.2	processed_pseudogene	chrX	150114378	150116520	+	2143	0.306956782394656	-0.570939620059044	3.62067463121718	0.000363965943438942	0.0155649694687355	-0.124491477331656	0.0629368589483239
ENST00000398110.6	ENSG00000128294.15	TPST2	protein_coding	chr22	26525746	26565368	-	1968	-1.31001310695889	-1.5788296966383	-3.62035589567528	0.000364389425422189	0.0155742356635185	-0.0142558387469416	0.0987083212703475
ENST00000295256.9	ENSG00000163106.10	HPGDS	protein_coding	chr4	94298535	94342876	-	1636	0.453227493460207	-0.723418996539069	3.62011863417164	0.000364704959539293	0.0155746021270053	-0.117829542055569	0.0782542066087768
ENST00000480701.1	ENSG00000116830.11	TTF2	protein_coding	chr1	117098246	117101700	+	983	-0.376053639377351	-1.64701344942772	-3.62003847739572	0.000364811618160344	0.0155746021270053	0.00708148437267298	0.0690494284576407
ENST00000513609.1	ENSG00000182578.13	CSF1R	protein_coding	chr5	150059778	150067181	-	711	0.536527820448297	-2.29945598106444	3.61972066086736	0.000365234801892387	0.0155838343885064	-0.00786923000661854	0.433727549392362
ENST00000483019.1	ENSG00000153046.17	CDYL	protein_coding	chr6	4773041	4892347	+	773	0.169007747073979	3.11920180059815	3.6194278570507	0.000365625089252155	0.0155916533672087	-0.789977573398623	0.478660811580219
ENST00000304045.6	ENSG00000169035.11	KLK7	protein_coding	chr19	50976482	50984099	-	1975	0.904030790924619	0.963275185971232	3.61902998655963	0.00036615605244206	0.0156004894785974	-0.40143115791797	0.0425864371977634
ENST00000637937.1	ENSG00000117984.13	CTSD	protein_coding	chr11	1752788	1755247	-	1262	2.65705170396274	-3.04597352093863	3.61896218813501	0.000366246602639263	0.0156004894785974	0.0085109360284088	0.391284586834
