gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus,Dentate Gyrus
ENSG00000134283.17,ENSG00000134283,PPHLN1,chr12,protein_coding,1,0,1,0
ENSG00000129317.14,ENSG00000129317,PUS7L,chr12,protein_coding,0,0,1,0
ENSG00000139173.9,ENSG00000139173,TMEM117,chr12,protein_coding,0,0,1,0
ENSG00000185610.6,ENSG00000185610,DBX2,chr12,protein_coding,1,1,0,0
ENSG00000134297.6,ENSG00000134297,PLEKHA8P1,chr12,transcribed_processed_pseudogene,0,1,0,0
ENSG00000257657.2,ENSG00000257657,RP11-352M15.1,chr12,lincRNA,1,0,0,0
ENSG00000257261.5,ENSG00000257261,RP11-96H19.1,chr12,lincRNA,1,1,1,1
ENSG00000275481.1,ENSG00000275481,RP11-474P2.6,chr12,lincRNA,1,1,1,0
ENSG00000278896.1,ENSG00000278896,RP11-474P2.7,chr12,TEC,0,0,1,1
ENSG00000247774.6,ENSG00000247774,PCED1B-AS1,chr12,processed_transcript,1,0,1,0
ENSG00000280054.1,ENSG00000280054,RP1-197B17.7,chr12,TEC,0,0,1,0
ENSG00000211584.13,ENSG00000211584,SLC48A1,chr12,protein_coding,0,0,1,0
ENSG00000134291.11,ENSG00000134291,TMEM106C,chr12,protein_coding,1,0,1,0
ENSG00000079387.13,ENSG00000079387,SENP1,chr12,protein_coding,1,0,1,0
ENSG00000152556.15,ENSG00000152556,PFKM,chr12,protein_coding,0,1,0,1
ENSG00000177981.10,ENSG00000177981,ASB8,chr12,protein_coding,1,0,0,0
ENSG00000279875.1,ENSG00000279875,RP11-474C8.7,chr12,TEC,0,0,1,0
ENSG00000167528.12,ENSG00000167528,ZNF641,chr12,protein_coding,1,0,0,0
ENSG00000257735.1,ENSG00000257735,RP11-370I10.6,chr12,antisense,1,0,1,0
ENSG00000273765.1,ENSG00000273765,RP11-370I10.11,chr12,lincRNA,1,1,0,0
ENSG00000177627.9,ENSG00000177627,C12orf54,chr12,protein_coding,1,0,1,1
ENSG00000139537.10,ENSG00000139537,CCDC65,chr12,protein_coding,0,1,0,0
ENSG00000181929.11,ENSG00000181929,PRKAG1,chr12,protein_coding,0,0,1,0
ENSG00000167553.14,ENSG00000167553,TUBA1C,chr12,protein_coding,1,1,1,0
ENSG00000135406.13,ENSG00000135406,PRPH,chr12,protein_coding,0,0,1,0
ENSG00000123352.17,ENSG00000123352,SPATS2,chr12,protein_coding,0,1,0,0
ENSG00000135519.6,ENSG00000135519,KCNH3,chr12,protein_coding,1,0,0,0
ENSG00000257243.1,ENSG00000257243,RP11-133N21.7,chr12,processed_pseudogene,0,0,1,0
ENSG00000161791.13,ENSG00000161791,FMNL3,chr12,protein_coding,0,1,1,0
ENSG00000135472.8,ENSG00000135472,FAIM2,chr12,protein_coding,0,1,0,0
ENSG00000161798.6,ENSG00000161798,AQP5,chr12,protein_coding,1,0,0,0
ENSG00000161813.21,ENSG00000161813,LARP4,chr12,protein_coding,1,0,0,0
ENSG00000185432.11,ENSG00000185432,METTL7A,chr12,protein_coding,0,0,0,1
ENSG00000257246.1,ENSG00000257246,PHBP19,chr12,processed_pseudogene,0,0,1,0
ENSG00000278126.1,ENSG00000278126,RP11-454E5.4,chr12,sense_intronic,1,1,1,0
ENSG00000183283.15,ENSG00000183283,DAZAP2,chr12,protein_coding,0,0,1,0
ENSG00000170545.16,ENSG00000170545,SMAGP,chr12,protein_coding,0,0,1,0
ENSG00000110934.10,ENSG00000110934,BIN2,chr12,protein_coding,0,0,1,0
ENSG00000135503.12,ENSG00000135503,ACVR1B,chr12,protein_coding,1,0,0,0
ENSG00000257542.4,ENSG00000257542,OR7E47P,chr12,transcribed_unprocessed_pseudogene,0,1,0,0
ENSG00000258279.2,ENSG00000258279,LINC00592,chr12,lincRNA,0,1,0,0
ENSG00000186081.11,ENSG00000186081,KRT5,chr12,protein_coding,1,0,1,0
ENSG00000111077.17,ENSG00000111077,TNS2,chr12,protein_coding,0,1,0,1
ENSG00000167778.8,ENSG00000167778,SPRYD3,chr12,protein_coding,0,1,1,0
ENSG00000139651.10,ENSG00000139651,ZNF740,chr12,protein_coding,1,0,0,0
ENSG00000182544.8,ENSG00000182544,MFSD5,chr12,protein_coding,0,1,1,0
ENSG00000257605.2,ENSG00000257605,RP11-680A11.5,chr12,antisense,1,0,0,0
ENSG00000094914.12,ENSG00000094914,AAAS,chr12,protein_coding,1,1,1,0
ENSG00000185591.9,ENSG00000185591,SP1,chr12,protein_coding,0,0,1,0
ENSG00000205352.10,ENSG00000205352,PRR13,chr12,protein_coding,0,1,0,0
ENSG00000123415.15,ENSG00000123415,SMUG1,chr12,protein_coding,1,0,0,0
ENSG00000250742.2,ENSG00000250742,RP11-834C11.4,chr12,lincRNA,0,0,1,0
ENSG00000123338.12,ENSG00000123338,NCKAP1L,chr12,protein_coding,0,1,1,0
ENSG00000135447.16,ENSG00000135447,PPP1R1A,chr12,protein_coding,0,1,0,0
ENSG00000179899.8,ENSG00000179899,PHC1P1,chr12,processed_pseudogene,1,1,1,1
ENSG00000258311.5,ENSG00000258311,RP11-644F5.10,chr12,protein_coding,1,1,1,0
ENSG00000135441.7,ENSG00000135441,BLOC1S1,chr12,protein_coding,1,0,0,0
ENSG00000258056.2,ENSG00000258056,RP11-644F5.11,chr12,antisense,0,0,1,0
ENSG00000135414.9,ENSG00000135414,GDF11,chr12,protein_coding,1,1,0,0
ENSG00000182796.13,ENSG00000182796,TMEM198B,chr12,transcribed_unitary_pseudogene,0,0,1,0
ENSG00000065357.19,ENSG00000065357,DGKA,chr12,protein_coding,0,1,0,0
ENSG00000111540.15,ENSG00000111540,RAB5B,chr12,protein_coding,0,1,1,0
ENSG00000123411.14,ENSG00000123411,IKZF4,chr12,protein_coding,0,0,1,0
ENSG00000197728.9,ENSG00000197728,RPS26,chr12,protein_coding,1,1,1,1
ENSG00000065361.14,ENSG00000065361,ERBB3,chr12,protein_coding,1,0,0,0
ENSG00000139641.12,ENSG00000139641,ESYT1,chr12,protein_coding,0,1,0,0
ENSG00000196465.10,ENSG00000196465,MYL6B,chr12,protein_coding,0,0,1,0
ENSG00000139613.11,ENSG00000139613,SMARCC2,chr12,protein_coding,0,1,0,0
ENSG00000062485.18,ENSG00000062485,CS,chr12,protein_coding,0,1,0,0
ENSG00000135473.14,ENSG00000135473,PAN2,chr12,protein_coding,1,0,0,0
ENSG00000176422.13,ENSG00000176422,SPRYD4,chr12,protein_coding,0,0,0,1
ENSG00000198056.13,ENSG00000198056,PRIM1,chr12,protein_coding,1,0,0,0
ENSG00000025423.11,ENSG00000025423,HSD17B6,chr12,protein_coding,0,0,1,0
ENSG00000170426.1,ENSG00000170426,SDR9C7,chr12,protein_coding,0,1,0,0
ENSG00000166863.11,ENSG00000166863,TAC3,chr12,protein_coding,1,0,0,0
ENSG00000179912.20,ENSG00000179912,R3HDM2,chr12,protein_coding,0,1,0,0
ENSG00000123329.17,ENSG00000123329,ARHGAP9,chr12,protein_coding,1,0,1,0
ENSG00000240771.6,ENSG00000240771,ARHGEF25,chr12,protein_coding,1,0,0,0
ENSG00000135502.17,ENSG00000135502,SLC26A10,chr12,protein_coding,1,0,0,0
ENSG00000135506.15,ENSG00000135506,OS9,chr12,protein_coding,1,0,0,0
ENSG00000135452.9,ENSG00000135452,TSPAN31,chr12,protein_coding,1,1,1,0
ENSG00000123427.16,ENSG00000123427,METTL21B,chr12,protein_coding,0,1,0,0
ENSG00000123297.17,ENSG00000123297,TSFM,chr12,protein_coding,1,1,1,0
ENSG00000166896.7,ENSG00000166896,ATP23,chr12,protein_coding,1,0,0,0
ENSG00000111110.11,ENSG00000111110,PPM1H,chr12,protein_coding,0,1,0,0
ENSG00000139239.7,ENSG00000139239,RPL14P1,chr12,processed_pseudogene,0,1,0,0
ENSG00000166148.3,ENSG00000166148,AVPR1A,chr12,protein_coding,0,1,0,0
ENSG00000177990.11,ENSG00000177990,DPY19L2,chr12,protein_coding,1,0,1,1
ENSG00000118600.11,ENSG00000118600,TMEM5,chr12,protein_coding,0,1,0,0
ENSG00000153179.12,ENSG00000153179,RASSF3,chr12,protein_coding,1,0,0,0
ENSG00000135677.10,ENSG00000135677,GNS,chr12,protein_coding,1,0,0,0
ENSG00000111490.12,ENSG00000111490,TBC1D30,chr12,protein_coding,0,1,1,1
ENSG00000156076.9,ENSG00000156076,WIF1,chr12,protein_coding,1,1,1,0
ENSG00000174106.2,ENSG00000174106,LEMD3,chr12,protein_coding,1,0,0,0
ENSG00000239335.4,ENSG00000239335,LLPH-AS1,chr12,antisense,1,0,0,0
ENSG00000111554.14,ENSG00000111554,MDM1,chr12,protein_coding,0,0,1,0
ENSG00000127314.17,ENSG00000127314,RAP1B,chr12,protein_coding,1,0,0,0
ENSG00000135679.22,ENSG00000135679,MDM2,chr12,protein_coding,1,0,0,0
ENSG00000127337.6,ENSG00000127337,YEATS4,chr12,protein_coding,1,1,1,0
ENSG00000127325.18,ENSG00000127325,BEST3,chr12,protein_coding,0,0,1,0
ENSG00000257815.5,ENSG00000257815,LINC01481,chr12,antisense,0,1,1,0
ENSG00000135643.4,ENSG00000135643,KCNMB4,chr12,protein_coding,0,0,1,0
ENSG00000258168.5,ENSG00000258168,RP11-588H23.3,chr12,antisense,0,0,1,0
ENSG00000127324.8,ENSG00000127324,TSPAN8,chr12,protein_coding,1,0,0,0
ENSG00000139292.12,ENSG00000139292,LGR5,chr12,protein_coding,1,0,0,0
ENSG00000139291.13,ENSG00000139291,TMEM19,chr12,protein_coding,0,0,1,0
ENSG00000139289.13,ENSG00000139289,PHLDA1,chr12,protein_coding,0,0,1,0
ENSG00000187109.13,ENSG00000187109,NAP1L1,chr12,protein_coding,1,0,0,0
ENSG00000175183.9,ENSG00000175183,CSRP2,chr12,protein_coding,1,0,0,0
ENSG00000067798.14,ENSG00000067798,NAV3,chr12,protein_coding,1,0,0,0
ENSG00000258066.1,ENSG00000258066,RP11-781A6.1,chr12,lincRNA,0,1,0,0
ENSG00000177425.10,ENSG00000177425,PAWR,chr12,protein_coding,1,0,0,1
ENSG00000239473.1,ENSG00000239473,RPL7P38,chr12,processed_pseudogene,0,1,0,0
ENSG00000139304.12,ENSG00000139304,PTPRQ,chr12,protein_coding,1,0,1,0
ENSG00000111058.7,ENSG00000111058,ACSS3,chr12,protein_coding,1,0,0,0
ENSG00000139220.16,ENSG00000139220,PPFIA2,chr12,protein_coding,1,0,0,0
ENSG00000127720.7,ENSG00000127720,METTL25,chr12,protein_coding,1,0,1,0
ENSG00000072041.16,ENSG00000072041,SLC6A15,chr12,protein_coding,0,1,1,1
ENSG00000133640.18,ENSG00000133640,LRRIQ1,chr12,protein_coding,0,0,1,0
ENSG00000269916.1,ENSG00000269916,RP11-193M21.1,chr12,lincRNA,0,0,1,0
ENSG00000182050.13,ENSG00000182050,MGAT4C,chr12,protein_coding,0,0,0,1
ENSG00000133641.17,ENSG00000133641,C12orf29,chr12,protein_coding,0,0,1,0
ENSG00000198707.14,ENSG00000198707,CEP290,chr12,protein_coding,0,0,1,0
ENSG00000246363.2,ENSG00000246363,RP11-13A1.1,chr12,lincRNA,0,1,1,0
ENSG00000139323.13,ENSG00000139323,POC1B,chr12,protein_coding,0,0,1,0
ENSG00000257322.5,ENSG00000257322,RP11-511B23.2,chr12,antisense,1,0,1,0
ENSG00000246985.7,ENSG00000246985,SOCS2-AS1,chr12,processed_transcript,1,0,0,0
ENSG00000136014.11,ENSG00000136014,USP44,chr12,protein_coding,1,0,1,0
ENSG00000074527.11,ENSG00000074527,NTN4,chr12,protein_coding,0,0,1,0
ENSG00000111145.7,ENSG00000111145,ELK3,chr12,protein_coding,1,0,0,0
ENSG00000188596.10,ENSG00000188596,CFAP54,chr12,protein_coding,0,0,1,0
ENSG00000255794.6,ENSG00000255794,RMST,chr12,processed_transcript,0,0,1,0
ENSG00000212443.1,ENSG00000212443,SNORA53,chr12,snoRNA,0,0,1,0
ENSG00000166130.14,ENSG00000166130,IKBIP,chr12,protein_coding,0,0,1,0
ENSG00000120868.13,ENSG00000120868,APAF1,chr12,protein_coding,0,0,1,0
ENSG00000279148.1,ENSG00000279148,RP11-135F9.4,chr12,TEC,0,1,0,0
ENSG00000238105.7,ENSG00000238105,GOLGA2P5,chr12,transcribed_unprocessed_pseudogene,0,1,0,0
ENSG00000257489.6,ENSG00000257489,RP11-175P13.3,chr12,transcribed_unprocessed_pseudogene,0,1,0,0
ENSG00000136021.18,ENSG00000136021,SCYL2,chr12,protein_coding,1,0,0,0
ENSG00000256870.2,ENSG00000256870,SLC5A8,chr12,protein_coding,0,1,0,0
ENSG00000136048.13,ENSG00000136048,DRAM1,chr12,protein_coding,0,1,0,0
ENSG00000171759.9,ENSG00000171759,PAH,chr12,protein_coding,1,1,1,0
ENSG00000198431.15,ENSG00000198431,TXNRD1,chr12,protein_coding,1,0,0,0
ENSG00000213442.5,ENSG00000213442,RPL18AP3,chr12,processed_pseudogene,0,1,0,0
ENSG00000151131.10,ENSG00000151131,C12orf45,chr12,protein_coding,0,0,1,0
ENSG00000235162.8,ENSG00000235162,C12orf75,chr12,protein_coding,0,1,1,0
ENSG00000257859.1,ENSG00000257859,CASC18,chr12,lincRNA,0,1,0,0
ENSG00000257890.1,ENSG00000257890,RP11-114F10.2,chr12,lincRNA,1,1,1,0
ENSG00000136026.13,ENSG00000136026,CKAP4,chr12,protein_coding,0,0,0,1
ENSG00000277715.1,ENSG00000277715,RP11-651L5.3,chr12,antisense,0,0,1,1
ENSG00000166046.10,ENSG00000166046,TCP11L2,chr12,protein_coding,0,0,0,1
ENSG00000120832.9,ENSG00000120832,MTERF2,chr12,protein_coding,0,1,0,0
ENSG00000151136.14,ENSG00000151136,BTBD11,chr12,protein_coding,1,0,0,0
ENSG00000110876.9,ENSG00000110876,SELPLG,chr12,protein_coding,0,1,1,0
ENSG00000110880.10,ENSG00000110880,CORO1C,chr12,protein_coding,1,0,0,0
ENSG00000084112.14,ENSG00000084112,SSH1,chr12,protein_coding,1,0,0,0
ENSG00000135093.12,ENSG00000135093,USP30,chr12,protein_coding,0,0,1,0
ENSG00000076248.10,ENSG00000076248,UNG,chr12,protein_coding,0,1,0,0
ENSG00000256139.2,ENSG00000256139,RP11-968O1.5,chr12,sense_overlapping,0,1,0,0
ENSG00000110906.12,ENSG00000110906,KCTD10,chr12,protein_coding,1,0,0,0
ENSG00000110921.12,ENSG00000110921,MVK,chr12,protein_coding,0,0,1,0
ENSG00000139438.5,ENSG00000139438,FAM222A,chr12,protein_coding,1,0,0,0
ENSG00000255650.5,ENSG00000255650,FAM222A-AS1,chr12,antisense,1,0,0,0
ENSG00000174456.13,ENSG00000174456,C12orf76,chr12,protein_coding,0,1,0,0
ENSG00000279360.1,ENSG00000279360,RP11-946P6.4,chr12,TEC,1,0,0,0
ENSG00000196850.5,ENSG00000196850,PPTC7,chr12,protein_coding,0,1,0,0
ENSG00000204852.15,ENSG00000204852,TCTN1,chr12,protein_coding,0,0,1,0
ENSG00000122986.13,ENSG00000122986,HVCN1,chr12,protein_coding,0,0,1,0
ENSG00000111252.10,ENSG00000111252,SH2B3,chr12,protein_coding,0,1,0,0
ENSG00000204842.14,ENSG00000204842,ATXN2,chr12,protein_coding,0,1,0,0
ENSG00000198270.12,ENSG00000198270,TMEM116,chr12,protein_coding,1,0,0,0
ENSG00000089009.15,ENSG00000089009,RPL6,chr12,protein_coding,0,0,1,0
ENSG00000089169.14,ENSG00000089169,RPH3A,chr12,protein_coding,0,1,0,0
ENSG00000089127.12,ENSG00000089127,OAS1,chr12,protein_coding,1,0,0,0
ENSG00000111331.12,ENSG00000111331,OAS3,chr12,protein_coding,1,1,0,0
ENSG00000111344.11,ENSG00000111344,RASAL1,chr12,protein_coding,1,0,0,0
ENSG00000139410.14,ENSG00000139410,SDSL,chr12,protein_coding,1,1,0,0
ENSG00000122965.10,ENSG00000122965,RBM19,chr12,protein_coding,0,0,1,0
ENSG00000196668.3,ENSG00000196668,LINC00173,chr12,processed_transcript,1,0,1,0
ENSG00000258102.3,ENSG00000258102,MAP1LC3B2,chr12,protein_coding,0,1,1,0
ENSG00000111412.5,ENSG00000111412,C12orf49,chr12,protein_coding,0,1,0,0
ENSG00000135119.14,ENSG00000135119,RNFT2,chr12,protein_coding,0,1,0,1
ENSG00000135116.9,ENSG00000135116,HRK,chr12,protein_coding,0,1,0,0
ENSG00000135108.14,ENSG00000135108,FBXO21,chr12,protein_coding,0,0,1,0
ENSG00000171435.13,ENSG00000171435,KSR2,chr12,protein_coding,0,1,0,0
ENSG00000240342.3,ENSG00000240342,RPS2P5,chr12,processed_pseudogene,1,0,1,0
ENSG00000255618.1,ENSG00000255618,RP11-357K6.1,chr12,lincRNA,1,0,0,1
ENSG00000089159.16,ENSG00000089159,PXN,chr12,protein_coding,1,0,0,0
ENSG00000200795.1,ENSG00000200795,RNU4-1,chr12,snRNA,0,1,1,0
ENSG00000257218.5,ENSG00000257218,GATC,chr12,protein_coding,1,1,1,0
ENSG00000110871.14,ENSG00000110871,COQ5,chr12,protein_coding,1,0,0,0
ENSG00000167272.10,ENSG00000167272,POP5,chr12,protein_coding,1,0,1,0
ENSG00000157782.9,ENSG00000157782,CABP1,chr12,protein_coding,1,0,0,1
ENSG00000157837.15,ENSG00000157837,SPPL3,chr12,protein_coding,0,1,1,0
ENSG00000135114.12,ENSG00000135114,OASL,chr12,protein_coding,1,0,0,0
ENSG00000089094.17,ENSG00000089094,KDM2B,chr12,protein_coding,0,1,0,0
ENSG00000139714.12,ENSG00000139714,MORN3,chr12,protein_coding,0,1,0,0
ENSG00000212694.8,ENSG00000212694,LINC01089,chr12,lincRNA,1,1,1,0
ENSG00000158023.9,ENSG00000158023,WDR66,chr12,protein_coding,1,0,1,0
ENSG00000158113.12,ENSG00000158113,LRRC43,chr12,protein_coding,0,0,1,0
ENSG00000176383.8,ENSG00000176383,B3GNT4,chr12,protein_coding,0,1,0,0
ENSG00000139719.9,ENSG00000139719,VPS33A,chr12,protein_coding,1,0,1,0
ENSG00000033030.13,ENSG00000033030,ZCCHC8,chr12,protein_coding,0,0,1,0
ENSG00000139726.10,ENSG00000139726,DENR,chr12,protein_coding,0,1,0,0
ENSG00000111325.16,ENSG00000111325,OGFOD2,chr12,protein_coding,0,1,0,0
ENSG00000051825.14,ENSG00000051825,MPHOSPH9,chr12,protein_coding,0,1,0,0
ENSG00000130921.7,ENSG00000130921,C12orf65,chr12,protein_coding,0,1,0,0
ENSG00000235423.8,ENSG00000235423,RP11-282O18.3,chr12,antisense,1,1,1,0
ENSG00000183955.12,ENSG00000183955,KMT5A,chr12,protein_coding,0,1,0,0
ENSG00000150977.10,ENSG00000150977,RILPL2,chr12,protein_coding,0,0,1,0
ENSG00000111364.15,ENSG00000111364,DDX55,chr12,protein_coding,0,1,1,0
ENSG00000111358.13,ENSG00000111358,GTF2H3,chr12,protein_coding,0,0,1,0
ENSG00000168778.11,ENSG00000168778,TCTN2,chr12,protein_coding,0,0,1,0
ENSG00000197653.15,ENSG00000197653,DNAH10,chr12,protein_coding,0,1,0,0
ENSG00000119242.8,ENSG00000119242,CCDC92,chr12,protein_coding,0,1,0,0
ENSG00000270028.1,ENSG00000270028,RP11-380L11.4,chr12,antisense,0,1,0,0
ENSG00000250091.2,ENSG00000250091,DNAH10OS,chr12,protein_coding,0,1,0,0
ENSG00000196498.13,ENSG00000196498,NCOR2,chr12,protein_coding,0,0,1,0
ENSG00000073060.15,ENSG00000073060,SCARB1,chr12,protein_coding,1,0,0,0
ENSG00000279180.1,ENSG00000279180,RP11-417O18.1,chr12,TEC,1,0,0,0
ENSG00000151952.15,ENSG00000151952,TMEM132D,chr12,protein_coding,0,0,0,1
ENSG00000250208.6,ENSG00000250208,FZD10-AS1,chr12,processed_transcript,1,0,0,0
ENSG00000060709.14,ENSG00000060709,RIMBP2,chr12,protein_coding,1,0,0,0
ENSG00000256299.1,ENSG00000256299,RP11-989F5.3,chr12,lincRNA,0,1,1,0
ENSG00000185684.12,ENSG00000185684,EP400NL,chr12,protein_coding,0,1,1,0
ENSG00000185163.9,ENSG00000185163,DDX51,chr12,protein_coding,1,1,1,0
ENSG00000256542.2,ENSG00000256542,RP13-895J2.3,chr12,antisense,0,0,1,0
ENSG00000177084.16,ENSG00000177084,POLE,chr12,protein_coding,0,1,0,1
ENSG00000232888.4,ENSG00000232888,RPS11P5,chr12,processed_pseudogene,0,1,0,0
ENSG00000250790.4,ENSG00000250790,RP11-46H11.3,chr12,lincRNA,0,1,0,0
ENSG00000090612.20,ENSG00000090612,ZNF268,chr12,protein_coding,0,0,1,0
ENSG00000206192.7,ENSG00000206192,ANKRD20A9P,chr13,unprocessed_pseudogene,1,1,0,1
ENSG00000227879.2,ENSG00000227879,PSPC1P1,chr13,unprocessed_pseudogene,0,1,1,0
ENSG00000232243.1,ENSG00000232243,RP11-408E5.5,chr13,lincRNA,0,1,0,0
ENSG00000237636.2,ENSG00000237636,ANKRD26P3,chr13,unprocessed_pseudogene,1,1,0,0
ENSG00000224976.2,ENSG00000224976,PARP4P2,chr13,unprocessed_pseudogene,0,1,1,0
ENSG00000132958.17,ENSG00000132958,TPTE2,chr13,protein_coding,0,1,1,0
ENSG00000196199.13,ENSG00000196199,MPHOSPH8,chr13,protein_coding,0,1,0,0
ENSG00000275964.1,ENSG00000275964,RP11-61K9.3,chr13,lincRNA,0,0,1,0
ENSG00000121742.16,ENSG00000121742,GJB6,chr13,protein_coding,0,0,0,1
ENSG00000165475.13,ENSG00000165475,CRYL1,chr13,protein_coding,1,1,0,0
ENSG00000278291.1,ENSG00000278291,RP11-172H24.4,chr13,antisense,0,0,1,0
ENSG00000150456.10,ENSG00000150456,EEF1AKMT1,chr13,protein_coding,0,1,0,0
ENSG00000150457.8,ENSG00000150457,LATS2,chr13,protein_coding,0,0,0,1
ENSG00000224429.7,ENSG00000224429,LINC00539,chr13,lincRNA,1,0,1,0
ENSG00000215571.5,ENSG00000215571,GRK6P1,chr13,processed_pseudogene,1,0,1,0
ENSG00000127863.15,ENSG00000127863,TNFRSF19,chr13,protein_coding,0,0,0,1
ENSG00000132972.18,ENSG00000132972,RNF17,chr13,protein_coding,0,1,1,0
ENSG00000151849.14,ENSG00000151849,CENPJ,chr13,protein_coding,1,1,0,0
ENSG00000253771.5,ENSG00000253771,TPTE2P1,chr13,transcribed_unprocessed_pseudogene,1,0,0,0
ENSG00000234056.1,ENSG00000234056,LINC00463,chr13,lincRNA,0,0,1,0
ENSG00000139505.11,ENSG00000139505,MTMR6,chr13,protein_coding,0,1,1,0
ENSG00000139496.15,ENSG00000139496,NUP58,chr13,protein_coding,0,1,0,0
ENSG00000275294.4,ENSG00000275294,RP11-428O18.6,chr13,lincRNA,0,1,1,0
ENSG00000234772.1,ENSG00000234772,LINC00412,chr13,antisense,1,0,0,0
ENSG00000122026.10,ENSG00000122026,RPL21,chr13,protein_coding,0,1,0,0
ENSG00000122035.6,ENSG00000122035,RASL11A,chr13,protein_coding,1,0,0,0
ENSG00000122033.14,ENSG00000122033,MTIF3,chr13,protein_coding,1,1,1,0
ENSG00000122025.14,ENSG00000122025,FLT3,chr13,protein_coding,1,0,0,0
ENSG00000102781.13,ENSG00000102781,KATNAL1,chr13,protein_coding,0,0,1,0
ENSG00000189403.14,ENSG00000189403,HMGB1,chr13,protein_coding,1,1,1,0
ENSG00000187676.7,ENSG00000187676,B3GLCT,chr13,protein_coding,0,1,0,0
ENSG00000229715.4,ENSG00000229715,EEF1DP3,chr13,transcribed_unprocessed_pseudogene,1,0,0,0
ENSG00000073910.19,ENSG00000073910,FRY,chr13,protein_coding,0,1,0,0
ENSG00000083642.18,ENSG00000083642,PDS5B,chr13,protein_coding,1,0,0,0
ENSG00000133116.7,ENSG00000133116,KL,chr13,protein_coding,1,0,0,0
ENSG00000230490.2,ENSG00000230490,RP11-141M1.3,chr13,lincRNA,1,1,1,0
ENSG00000225179.1,ENSG00000225179,LINC00457,chr13,lincRNA,1,0,0,0
ENSG00000242715.7,ENSG00000242715,CCDC169,chr13,protein_coding,1,1,0,0
ENSG00000133111.3,ENSG00000133111,RFXAP,chr13,protein_coding,0,0,0,1
ENSG00000120697.8,ENSG00000120697,ALG5,chr13,protein_coding,0,0,1,0
ENSG00000120699.12,ENSG00000120699,EXOSC8,chr13,protein_coding,0,0,0,1
ENSG00000274317.1,ENSG00000274317,RP11-93G5.1,chr13,lincRNA,0,0,0,1
ENSG00000223685.5,ENSG00000223685,LINC00571,chr13,lincRNA,0,0,1,0
ENSG00000150893.10,ENSG00000150893,FREM2,chr13,protein_coding,1,0,0,0
ENSG00000273507.4,ENSG00000273507,RP11-50D16.4,chr13,lincRNA,0,0,1,0
ENSG00000133103.16,ENSG00000133103,COG6,chr13,protein_coding,0,0,1,0
ENSG00000168852.12,ENSG00000168852,TPTE2P5,chr13,transcribed_unprocessed_pseudogene,0,1,0,1
ENSG00000176268.5,ENSG00000176268,CYCSP34,chr13,processed_pseudogene,1,1,1,1
ENSG00000120696.8,ENSG00000120696,KBTBD7,chr13,protein_coding,0,1,1,0
ENSG00000277662.1,ENSG00000277662,RP11-74J13.9,chr13,sense_intronic,0,0,1,0
ENSG00000102763.16,ENSG00000102763,VWA8,chr13,protein_coding,0,0,1,1
ENSG00000023516.8,ENSG00000023516,AKAP11,chr13,protein_coding,0,1,0,0
ENSG00000120675.5,ENSG00000120675,DNAJC15,chr13,protein_coding,1,1,1,0
ENSG00000120658.13,ENSG00000120658,ENOX1,chr13,protein_coding,0,0,0,1
ENSG00000151773.12,ENSG00000151773,CCDC122,chr13,protein_coding,1,1,1,0
ENSG00000179630.10,ENSG00000179630,LACC1,chr13,protein_coding,1,1,1,0
ENSG00000226519.1,ENSG00000226519,LINC00390,chr13,lincRNA,0,1,0,0
ENSG00000227258.5,ENSG00000227258,SMIM2-AS1,chr13,antisense,1,0,1,0
ENSG00000083635.7,ENSG00000083635,NUFIP1,chr13,protein_coding,0,0,1,0
ENSG00000133114.17,ENSG00000133114,GPALPP1,chr13,protein_coding,0,0,1,0
ENSG00000133112.16,ENSG00000133112,TPT1,chr13,protein_coding,0,0,1,0
ENSG00000170919.15,ENSG00000170919,TPT1-AS1,chr13,processed_transcript,1,1,1,0
ENSG00000214455.4,ENSG00000214455,RCN1P2,chr13,processed_pseudogene,0,0,1,0
ENSG00000174032.16,ENSG00000174032,SLC25A30,chr13,protein_coding,0,0,1,0
ENSG00000136152.14,ENSG00000136152,COG3,chr13,protein_coding,0,0,1,0
ENSG00000278937.1,ENSG00000278937,RP11-139H14.5,chr13,TEC,0,0,1,0
ENSG00000102445.18,ENSG00000102445,KIAA0226L,chr13,protein_coding,0,0,1,0
ENSG00000102468.10,ENSG00000102468,HTR2A,chr13,protein_coding,1,0,0,0
ENSG00000139687.13,ENSG00000139687,RB1,chr13,protein_coding,0,1,1,1
ENSG00000139679.15,ENSG00000139679,LPAR6,chr13,protein_coding,1,1,1,1
ENSG00000136161.12,ENSG00000136161,RCBTB2,chr13,protein_coding,0,0,1,0
ENSG00000102547.18,ENSG00000102547,CAB39L,chr13,protein_coding,1,1,0,0
ENSG00000136147.17,ENSG00000136147,PHF11,chr13,protein_coding,0,0,1,0
ENSG00000123179.13,ENSG00000123179,EBPL,chr13,protein_coding,1,0,0,0
ENSG00000176124.11,ENSG00000176124,DLEU1,chr13,protein_coding,0,0,0,1
ENSG00000237152.3,ENSG00000237152,DLEU7-AS1,chr13,antisense,1,1,1,0
ENSG00000233672.6,ENSG00000233672,RNASEH2B-AS1,chr13,antisense,0,1,0,0
ENSG00000136098.16,ENSG00000136098,NEK3,chr13,protein_coding,1,1,0,0
ENSG00000136114.15,ENSG00000136114,THSD1,chr13,protein_coding,1,0,0,0
