module,gene_id,gene_name
grey,ENSG00000257752.1,RP11-474L23.3
pink,ENSG00000139324.11,TMTC3
blue,ENSG00000049130.13,KITLG
grey,ENSG00000246363.2,RP11-13A1.1
darkolivegreen,ENSG00000139318.7,DUSP6
grey,ENSG00000274021.1,RP11-823E8.3
grey,ENSG00000271327.1,RP11-1109F11.3
turquoise,ENSG00000139323.13,POC1B
grey,ENSG00000257594.3,GALNT4
grey,ENSG00000270344.2,RP11-734K2.4
grey,ENSG00000258302.2,RP11-981P6.1
brown,ENSG00000070961.15,ATP2B1
brown,ENSG00000271614.1,LINC00936
grey,ENSG00000258216.5,RP11-654D12.2
grey,ENSG00000257194.2,RP11-567C2.1
grey,ENSG00000139329.4,LUM
grey,ENSG00000011465.16,DCN
grey,ENSG00000133639.4,BTG1
grey,ENSG00000245904.3,RP11-796E2.4
black,ENSG00000102189.16,EEA1
grey,ENSG00000257322.5,RP11-511B23.2
grey,ENSG00000256393.1,RPL41P5
grey,ENSG00000173598.13,NUDT4
midnightblue,ENSG00000177889.9,UBE2N
salmon,ENSG00000198015.12,MRPL42
grey,ENSG00000246985.7,SOCS2-AS1
lightyellow,ENSG00000120833.13,SOCS2
grey,ENSG00000186076.5,RP11-887P2.3
grey,ENSG00000169372.12,CRADD
grey,ENSG00000264978.2,RN7SL630P
grey,ENSG00000258303.1,RP11-887P2.6
grey,ENSG00000271382.1,RP11-1060G2.2
darkgrey,ENSG00000136040.8,PLXNC1
grey,ENSG00000258365.1,RP11-1105G2.3
blue,ENSG00000173588.14,CEP83
grey,ENSG00000213250.5,RBMS2P1
grey,ENSG00000278916.1,CEP83-AS1
turquoise,ENSG00000057704.11,TMCC3
grey,ENSG00000184752.12,NDUFA12
grey,ENSG00000120798.16,NR2C1
yellow,ENSG00000180263.13,FGD6
pink,ENSG00000028203.17,VEZT
magenta,ENSG00000111142.13,METAP2
grey,ENSG00000136014.11,USP44
grey,ENSG00000074527.11,NTN4
grey,ENSG00000139343.10,SNRPF
grey,ENSG00000139344.7,AMDHD1
pink,ENSG00000111144.9,LTA4H
grey,ENSG00000111145.7,ELK3
salmon,ENSG00000059758.7,CDK17
grey,ENSG00000201435.1,RNU4-24P
grey,ENSG00000257169.1,RP11-117N2.2
blue,ENSG00000188596.10,CFAP54
turquoise,ENSG00000139350.11,NEDD1
lightcyan,ENSG00000255794.6,RMST
grey,ENSG00000227825.4,SLC9A7P1
grey,ENSG00000245017.2,RP11-181C3.1
grey,ENSG00000257167.2,TMPO-AS1
black,ENSG00000120802.13,TMPO
purple,ENSG00000075415.12,SLC25A3
turquoise,ENSG00000212443.1,SNORA53
salmon,ENSG00000166130.14,IKBIP
grey,ENSG00000120868.13,APAF1
pink,ENSG00000185046.18,ANKS1B
grey,ENSG00000279148.1,RP11-135F9.4
midnightblue,ENSG00000111647.12,UHRF1BP1L
grey,ENSG00000280088.1,RP11-135F9.3
blue,ENSG00000238105.7,GOLGA2P5
blue,ENSG00000257489.6,RP11-175P13.3
turquoise,ENSG00000075089.9,ACTR6
grey,ENSG00000166153.16,DEPDC4
greenyellow,ENSG00000136021.18,SCYL2
yellowgreen,ENSG00000179520.10,SLC17A8
grey,ENSG00000139354.10,GAS2L3
turquoise,ENSG00000151572.16,ANO4
grey,ENSG00000258033.1,RP11-350G24.2
black,ENSG00000120800.4,UTP20
salmon,ENSG00000120805.13,ARL1
lightcyan,ENSG00000196091.13,MYBPC1
yellow,ENSG00000111666.10,CHPT1
grey,ENSG00000199933.1,RNY1P16
grey,ENSG00000139351.14,SYCP3
brown,ENSG00000111670.14,GNPTAB
grey,ENSG00000258230.2,RP11-511H9.3
grey,ENSG00000136048.13,DRAM1
magenta,ENSG00000120860.10,CCDC53
grey,ENSG00000075188.8,NUP37
grey,ENSG00000185480.11,PARPBP
grey,ENSG00000281344.1,HELLPAR
grey,ENSG00000017427.15,IGF1
blue,ENSG00000171759.9,PAH
blue,ENSG00000139352.3,ASCL1
blue,ENSG00000257703.5,RP11-328J6.1
grey,ENSG00000257681.1,RP11-341G23.4
brown,ENSG00000111696.11,NT5DC3
grey,ENSG00000214198.8,TTC41P
lightgreen,ENSG00000166598.13,HSP90B1
grey,ENSG00000204954.9,C12orf73
grey,ENSG00000139372.14,TDG
grey,ENSG00000120820.12,GLT8D2
grey,ENSG00000216285.5,RP11-490H24.5
turquoise,ENSG00000111727.11,HCFC2
magenta,ENSG00000120837.7,NFYB
grey,ENSG00000198431.15,TXNRD1
grey,ENSG00000213442.5,RPL18AP3
grey,ENSG00000255150.2,EID3
darkorange,ENSG00000171310.10,CHST11
grey,ENSG00000258111.1,RP11-43D4.2
grey,ENSG00000279176.1,RP11-43D4.3
midnightblue,ENSG00000136052.9,SLC41A2
greenyellow,ENSG00000151131.10,C12orf45
grey,ENSG00000136010.13,ALDH1L2
black,ENSG00000136051.13,KIAA1033
lightcyan,ENSG00000136044.11,APPL2
grey,ENSG00000235162.8,C12orf75
grey,ENSG00000257773.1,ST13P3
grey,ENSG00000257890.1,RP11-114F10.2
turquoise,ENSG00000074590.13,NUAK1
magenta,ENSG00000136026.13,CKAP4
grey,ENSG00000277715.1,RP11-651L5.3
turquoise,ENSG00000166046.10,TCP11L2
salmon,ENSG00000013503.9,POLR3B
purple,ENSG00000257545.4,RP11-144F15.1
blue,ENSG00000111783.12,RFX4
purple,ENSG00000257711.1,RP11-482D24.2
saddlebrown,ENSG00000257918.1,RP11-482D24.3
brown,ENSG00000111785.18,RIC8B
grey,ENSG00000260329.1,RP11-412D9.4
midnightblue,ENSG00000151135.9,TMEM263
grey,ENSG00000120832.9,MTERF2
grey,ENSG00000008405.11,CRY1
darkgrey,ENSG00000151136.14,BTBD11
grey,ENSG00000136045.11,PWP1
grey,ENSG00000240441.1,RP11-864J10.2
grey,ENSG00000110851.11,PRDM4
grey,ENSG00000258072.1,RP11-554D14.2
purple,ENSG00000075035.9,WSCD2
grey60,ENSG00000174600.13,CMKLR1
turquoise,ENSG00000198855.6,FICD
grey,ENSG00000075856.11,SART3
greenyellow,ENSG00000136003.15,ISCU
grey60,ENSG00000183160.8,TMEM119
grey60,ENSG00000110876.9,SELPLG
turquoise,ENSG00000110880.10,CORO1C
darkturquoise,ENSG00000084112.14,SSH1
grey,ENSG00000274598.1,RP11-423G4.10
blue,ENSG00000110887.7,DAO
brown,ENSG00000166111.9,SVOP
turquoise,ENSG00000135093.12,USP30
grey,ENSG00000189046.10,ALKBH2
yellow,ENSG00000076248.10,UNG
blue,ENSG00000256139.2,RP11-968O1.5
paleturquoise,ENSG00000076555.15,ACACB
grey,ENSG00000110906.12,KCTD10
grey,ENSG00000151148.13,UBE3B
grey,ENSG00000139428.11,MMAB
turquoise,ENSG00000110921.12,MVK
turquoise,ENSG00000139438.5,FAM222A
grey,ENSG00000255650.5,FAM222A-AS1
turquoise,ENSG00000139433.9,GLTP
grey,ENSG00000256351.1,RP1-7G5.5
grey,ENSG00000241413.3,RN7SL441P
turquoise,ENSG00000139437.17,TCHP
grey,ENSG00000139436.20,GIT2
grey,ENSG00000280426.1,RP11-837J7.3
turquoise,ENSG00000076513.16,ANKRD13A
turquoise,ENSG00000174456.13,C12orf76
grey,ENSG00000277595.1,RP11-946P6.6
grey,ENSG00000279360.1,RP11-946P6.4
blue,ENSG00000122970.15,IFT81
salmon,ENSG00000174437.16,ATP2A2
grey,ENSG00000196510.12,ANAPC7
grey,ENSG00000111229.15,ARPC3
turquoise,ENSG00000111231.8,GPN3
grey,ENSG00000204856.11,FAM216A
salmon,ENSG00000111237.18,VPS29
blue,ENSG00000151164.18,RAD9B
midnightblue,ENSG00000196850.5,PPTC7
blue,ENSG00000204852.15,TCTN1
lightcyan,ENSG00000122986.13,HVCN1
royalblue,ENSG00000186298.11,PPP1CC
purple,ENSG00000258240.5,RP1-46F2.3
grey,ENSG00000111249.13,CUX2
grey,ENSG00000198324.13,FAM109A
green,ENSG00000111252.10,SH2B3
grey,ENSG00000204842.14,ATXN2
grey,ENSG00000258099.1,ATXN2-AS
black,ENSG00000089234.15,BRAP
grey,ENSG00000258359.1,PCNPP1
grey,ENSG00000111271.14,ACAD10
yellow,ENSG00000111275.12,ALDH2
grey,ENSG00000234608.7,MAPKAPK5-AS1
grey,ENSG00000089022.13,MAPKAPK5
grey,ENSG00000198270.12,TMEM116
grey,ENSG00000089248.6,ERP29
black,ENSG00000111300.9,NAA25
grey,ENSG00000266370.1,MIR3657
turquoise,ENSG00000135148.11,TRAFD1
brown,ENSG00000173064.11,HECTD4
grey,ENSG00000201428.1,RN7SKP71
grey,ENSG00000213152.5,RPL7AP60
skyblue,ENSG00000089009.15,RPL6
magenta,ENSG00000179295.16,PTPN11
darkgrey,ENSG00000089169.14,RPH3A
violet,ENSG00000089127.12,OAS1
grey,ENSG00000257452.1,RP1-71H24.1
violet,ENSG00000111331.12,OAS3
violet,ENSG00000111335.12,OAS2
yellow,ENSG00000135144.7,DTX1
turquoise,ENSG00000111344.11,RASAL1
blue,ENSG00000186710.11,CFAP73
purple,ENSG00000123064.12,DDX54
green,ENSG00000139405.15,RITA1
blue,ENSG00000166578.9,IQCD
grey,ENSG00000186815.12,TPCN1
grey,ENSG00000277566.1,RP11-545P7.9
grey,ENSG00000089060.11,SLC8B1
cyan,ENSG00000151176.7,PLBD2
yellow,ENSG00000135094.10,SDS
grey,ENSG00000139410.14,SDSL
grey,ENSG00000249550.6,LINC01234
grey,ENSG00000122965.10,RBM19
grey,ENSG00000135111.15,TBX3
grey,ENSG00000123066.7,MED13L
grey,ENSG00000258337.1,RP11-115H15.2
grey,ENSG00000196668.3,LINC00173
grey,ENSG00000258102.3,MAP1LC3B2
yellow,ENSG00000111412.5,C12orf49
red,ENSG00000135119.14,RNFT2
grey,ENSG00000135116.9,HRK
grey,ENSG00000174989.12,FBXW8
grey,ENSG00000257279.1,RP11-231I16.1
grey,ENSG00000277840.1,RP11-103B5.4
purple,ENSG00000088992.17,TESC
grey,ENSG00000135108.14,FBXO21
purple,ENSG00000089250.18,NOS1
brown,ENSG00000171435.13,KSR2
grey,ENSG00000111445.13,RFC5
grey,ENSG00000277873.1,RP11-33N14.3
green,ENSG00000176871.8,WSB2
grey,ENSG00000176834.13,VSIG10
grey,ENSG00000089220.4,PEBP1
grey,ENSG00000135090.13,TAOK3
grey,ENSG00000240342.3,RPS2P5
midnightblue,ENSG00000111707.11,SUDS3
grey,ENSG00000275759.1,RP11-131L12.3
grey,ENSG00000275409.1,RP11-131L12.4
brown,ENSG00000255618.1,RP11-357K6.1
brown,ENSG00000139767.8,SRRM4
grey,ENSG00000256031.1,RP11-364C11.3
blue,ENSG00000152137.6,HSPB8
blue,ENSG00000213144.2,RP11-64B16.2
blue,ENSG00000183273.6,CCDC60
grey,ENSG00000248636.6,RP11-768F21.1
grey,ENSG00000224982.3,TMEM233
grey,ENSG00000111725.10,PRKAB1
brown,ENSG00000122966.14,CIT
green,ENSG00000135127.11,BICDL1
cyan,ENSG00000111737.11,RAB35
grey,ENSG00000277283.1,RP1-267D11.6
turquoise,ENSG00000089154.10,GCN1
skyblue,ENSG00000089157.15,RPLP0
turquoise,ENSG00000255857.5,PXN-AS1
lightyellow,ENSG00000089159.16,PXN
grey,ENSG00000202538.1,RNU4-2
grey,ENSG00000200795.1,RNU4-1
grey,ENSG00000089163.4,SIRT4
blue,ENSG00000135097.6,MSI1
blue,ENSG00000239881.1,RPS27P25
grey,ENSG00000111775.2,COX6A1
grey,ENSG00000170855.3,TRIAP1
grey,ENSG00000257218.5,GATC
grey,ENSG00000111786.8,SRSF9
grey,ENSG00000088986.10,DYNLL1
blue,ENSG00000248008.2,NRAV
grey,ENSG00000110871.14,COQ5
grey,ENSG00000241030.1,RPL29P24
grey,ENSG00000022840.15,RNF10
grey,ENSG00000167272.10,POP5
grey,ENSG00000157782.9,CABP1
lightgreen,ENSG00000110917.7,MLEC
blue,ENSG00000175970.9,UNC119B
grey,ENSG00000122971.8,ACADS
cyan,ENSG00000157837.15,SPPL3
grey,ENSG00000213137.3,ARF1P2
grey,ENSG00000157895.11,C12orf43
violet,ENSG00000135114.12,OASL
turquoise,ENSG00000089041.16,P2RX7
turquoise,ENSG00000274029.1,RP11-340F14.6
grey,ENSG00000135124.14,P2RX4
purple,ENSG00000110931.18,CAMKK2
turquoise,ENSG00000089053.12,ANAPC5
grey,ENSG00000170633.16,RNF34
grey,ENSG00000089094.17,KDM2B
grey,ENSG00000256742.1,RP13-941N14.1
grey,ENSG00000276045.2,ORAI1
blue,ENSG00000139714.12,MORN3
green,ENSG00000188735.12,TMEM120B
red,ENSG00000139725.7,RHOF
grey,ENSG00000212694.8,LINC01089
grey,ENSG00000274292.1,RP11-347I19.7
grey,ENSG00000139718.10,SETD1B
grey,ENSG00000110801.13,PSMD9
blue,ENSG00000158023.9,WDR66
grey,ENSG00000255856.2,RP11-87C12.5
red,ENSG00000110987.8,BCL7A
grey,ENSG00000256546.1,AC156455.1
grey,ENSG00000175727.13,MLXIP
blue,ENSG00000158113.12,LRRC43
red,ENSG00000176383.8,B3GNT4
grey,ENSG00000184047.15,DIABLO
grey,ENSG00000139719.9,VPS33A
grey,ENSG00000280389.1,RP11-512M8.11
greenyellow,ENSG00000130779.19,CLIP1
grey,ENSG00000256304.1,CCDC150P1
grey,ENSG00000033030.13,ZCCHC8
pink,ENSG00000111011.17,RSRC2
grey,ENSG00000184445.11,KNTC1
grey,ENSG00000196917.5,HCAR1
greenyellow,ENSG00000139726.10,DENR
grey,ENSG00000130783.13,CCDC62
turquoise,ENSG00000130787.13,HIP1R
grey,ENSG00000139722.6,VPS37B
grey,ENSG00000256152.2,RP11-463O12.3
grey,ENSG00000280138.1,RP11-463O12.5
darkmagenta,ENSG00000150967.17,ABCB9
grey,ENSG00000111325.16,OGFOD2
grey,ENSG00000182196.13,ARL6IP4
green,ENSG00000090975.12,PITPNM2
grey,ENSG00000280381.1,RP11-197N18.8
pink,ENSG00000051825.14,MPHOSPH9
grey,ENSG00000280120.1,RP11-546D6.3
grey,ENSG00000130921.7,C12orf65
blue,ENSG00000235423.8,RP11-282O18.3
orange,ENSG00000111328.6,CDK2AP1
pink,ENSG00000139697.12,SBNO1
grey,ENSG00000256092.2,RP13-942N8.1
grey,ENSG00000183955.12,KMT5A
grey,ENSG00000150977.10,RILPL2
turquoise,ENSG00000184209.14,SNRNP35
turquoise,ENSG00000188026.12,RILPL1
grey,ENSG00000274427.1,RP11-972P1.10
grey,ENSG00000278112.1,RP11-972P1.11
grey,ENSG00000247373.3,RP11-486O12.2
grey,ENSG00000086598.10,TMED2
grey,ENSG00000111364.15,DDX55
grey,ENSG00000111361.12,EIF2B1
grey,ENSG00000111358.13,GTF2H3
grey,ENSG00000279953.1,RP11-338K17.5
grey,ENSG00000278861.1,RP11-338K17.6
blue,ENSG00000168778.11,TCTN2
grey,ENSG00000185344.13,ATP6V0A2
blue,ENSG00000197653.15,DNAH10
sienna3,ENSG00000119242.8,CCDC92
purple,ENSG00000270028.1,RP11-380L11.4
purple,ENSG00000250091.2,DNAH10OS
grey,ENSG00000270130.1,RP11-214K3.23
grey,ENSG00000270048.1,RP11-214K3.22
grey,ENSG00000269997.1,RP11-214K3.21
grey,ENSG00000269938.1,RP11-214K3.20
grey,ENSG00000270061.1,RP11-214K3.19
grey,ENSG00000270095.1,RP11-214K3.18
magenta,ENSG00000179195.15,ZNF664
grey,ENSG00000178882.14,FAM101A
grey,ENSG00000275389.1,RP11-214K3.24
grey,ENSG00000256596.1,RP11-522N14.2
grey,ENSG00000196498.13,NCOR2
grey,ENSG00000279527.1,RP11-83B20.2
saddlebrown,ENSG00000073060.15,SCARB1
grey,ENSG00000150991.14,UBC
tan,ENSG00000150990.7,DHX37
midnightblue,ENSG00000184992.10,BRI3BP
red,ENSG00000081760.16,AACS
grey,ENSG00000279233.1,RP11-158L12.4
darkorange,ENSG00000139364.10,TMEM132B
grey,ENSG00000279462.1,RP11-604N13.1
grey,ENSG00000278266.1,RP11-575F12.3
yellow,ENSG00000181234.9,TMEM132C
grey,ENSG00000279180.1,RP11-417O18.1
turquoise,ENSG00000139370.10,SLC15A4
grey,ENSG00000279500.1,RP11-21K12.2
brown,ENSG00000151948.11,GLT1D1
grey,ENSG00000256581.1,NLRP9P1
green,ENSG00000151952.15,TMEM132D
grey,ENSG00000256085.1,RP11-337L12.1
grey,ENSG00000251536.2,RP11-572C21.1
grey,ENSG00000214039.8,RP11-474D1.3
grey,ENSG00000250208.6,FZD10-AS1
grey,ENSG00000111432.4,FZD10
brown,ENSG00000060709.14,RIMBP2
grey,ENSG00000279146.1,RP11-117L5.3
brown,ENSG00000256725.1,RP11-662M24.2
orange,ENSG00000111450.13,STX2
grey,ENSG00000256299.1,RP11-989F5.3
lightgreen,ENSG00000132341.11,RAN
grey,ENSG00000111452.12,ADGRD1
grey,ENSG00000279455.1,RP11-495K9.10
turquoise,ENSG00000061936.9,SFSWAP
darkgreen,ENSG00000198598.6,MMP17
grey,ENSG00000256955.2,RP11-417L19.2
green,ENSG00000177169.9,ULK1
grey,ENSG00000279283.1,RP11-417L19.5
grey,ENSG00000177192.13,PUS1
grey,ENSG00000273568.1,RP11-417L19.6
grey,ENSG00000183495.13,EP400
grey,ENSG00000208892.1,SNORA49
grey,ENSG00000185684.12,EP400NL
grey,ENSG00000185163.9,DDX51
tan,ENSG00000184967.6,NOC4L
grey,ENSG00000182870.12,GALNT9
white,ENSG00000112787.12,FBRSL1
grey,ENSG00000280287.1,RP13-554M15.7
grey,ENSG00000279700.1,RP13-554M15.2
grey,ENSG00000177084.16,POLE
grey,ENSG00000176894.9,PXMP2
red,ENSG00000247077.6,PGAM5
grey,ENSG00000176915.14,ANKLE2
grey,ENSG00000090615.13,GOLGA3
grey,ENSG00000072609.17,CHFR
grey,ENSG00000232888.4,RPS11P5
grey,ENSG00000278949.1,RP11-46H11.11
grey,ENSG00000250790.4,RP11-46H11.3
pink,ENSG00000196458.10,ZNF605
grey,ENSG00000198393.7,ZNF26
black,ENSG00000198040.10,ZNF84
grey,ENSG00000196387.9,ZNF140
grey,ENSG00000214029.4,ZNF891
grey,ENSG00000256223.5,ZNF10
grey,ENSG00000090612.20,ZNF268
grey,ENSG00000279730.2,SETD8P1
grey,ENSG00000206192.7,ANKRD20A9P
grey,ENSG00000242756.2,RHOT1P3
grey,ENSG00000227879.2,PSPC1P1
grey,ENSG00000237636.2,ANKRD26P3
grey,ENSG00000215349.2,MRPL3P1
grey,ENSG00000132958.17,TPTE2
pink,ENSG00000196199.13,MPHOSPH8
black,ENSG00000121390.18,PSPC1
grey,ENSG00000275014.1,RN7SL166P
grey,ENSG00000233469.1,ST6GALNAC4P1
black,ENSG00000132950.18,ZMYM5
grey,ENSG00000275964.1,RP11-61K9.3
pink,ENSG00000121741.16,ZMYM2
grey,ENSG00000279951.1,RP11-264J4.8
grey,ENSG00000121743.3,GJA3
yellow,ENSG00000165474.5,GJB2
yellow,ENSG00000121742.16,GJB6
orange,ENSG00000165475.13,CRYL1
grey,ENSG00000277020.4,RP11-476H16.1
turquoise,ENSG00000032742.17,IFT88
grey,ENSG00000238286.1,SLC35E1P1
yellow,ENSG00000278291.1,RP11-172H24.4
lightcyan,ENSG00000172458.4,IL17D
grey,ENSG00000279135.1,RP11-261P13.5
grey,ENSG00000150456.10,EEF1AKMT1
black,ENSG00000132953.16,XPO4
grey,ENSG00000213621.3,RPSAP54
grey,ENSG00000150457.8,LATS2
magenta,ENSG00000150459.12,SAP18
grey,ENSG00000165480.15,SKA3
grey,ENSG00000173141.4,MRPL57
grey,ENSG00000277077.1,RP11-101P17.15
grey,ENSG00000233325.3,MIPEPP3
grey,ENSG00000224429.7,LINC00539
grey,ENSG00000215571.5,GRK6P1
turquoise,ENSG00000180776.15,ZDHHC20
turquoise,ENSG00000165487.13,MICU2
grey,ENSG00000226525.5,RPS7P10
brown,ENSG00000102678.6,FGF9
turquoise,ENSG00000232187.1,FTH1P7
grey,ENSG00000262619.1,LINC00621
brown,ENSG00000151835.14,SACS
grey,ENSG00000232977.6,LINC00327
blue,ENSG00000127863.15,TNFRSF19
grey,ENSG00000027001.9,MIPEP
grey,ENSG00000205861.11,C1QTNF9B-AS1
grey,ENSG00000182957.15,SPATA13
blue,ENSG00000228741.2,SPATA13
grey,ENSG00000240654.6,C1QTNF9
turquoise,ENSG00000102699.5,PARP4
grey,ENSG00000132972.18,RNF17
grey,ENSG00000151849.14,CENPJ
grey,ENSG00000253771.5,TPTE2P1
grey,ENSG00000151846.8,PABPC3
turquoise,ENSG00000165566.12,AMER2
grey,ENSG00000234056.1,LINC00463
salmon,ENSG00000139505.11,MTMR6
grey,ENSG00000260509.2,RP11-271M24.2
pink,ENSG00000139496.15,NUP58
brown,ENSG00000132932.16,ATP8A2
grey,ENSG00000180730.4,SHISA2
midnightblue,ENSG00000127870.16,RNF6
greenyellow,ENSG00000132964.11,CDK8
yellow,ENSG00000132970.12,WASF3
grey,ENSG00000234031.1,RPS3AP44
brown,ENSG00000132975.7,GPR12
royalblue,ENSG00000152484.13,USP12
blue,ENSG00000275294.4,RP11-428O18.6
grey,ENSG00000234772.1,LINC00412
skyblue,ENSG00000122026.10,RPL21
grey,ENSG00000122035.6,RASL11A
midnightblue,ENSG00000122034.13,GTF3A
grey,ENSG00000122033.14,MTIF3
darkgrey,ENSG00000139517.7,LNX2
brown,ENSG00000186184.16,POLR1D
grey,ENSG00000122025.14,FLT3
grey,ENSG00000261485.1,PAN3-AS1
grey,ENSG00000152520.13,PAN3
grey,ENSG00000232587.1,EEF1A1P3
grey,ENSG00000102755.10,FLT1
grey,ENSG00000132963.7,POMP
grey,ENSG00000139508.14,SLC46A3
grey,ENSG00000233588.1,CYP51A1P2
brown,ENSG00000132938.19,MTUS2
grey,ENSG00000223460.1,GAPDHP69
grey,ENSG00000139514.12,SLC7A1
salmon,ENSG00000122042.9,UBL3
grey,ENSG00000232117.1,LINC00384
grey,ENSG00000279499.1,RP11-490N5.3
magenta,ENSG00000102781.13,KATNAL1
grey,ENSG00000238121.5,LINC00426
grey,ENSG00000279149.1,RP11-374F3.5
magenta,ENSG00000189403.14,HMGB1
grey,ENSG00000213411.2,RBM22P2
lightgreen,ENSG00000232489.1,MFAP1P1
lightgreen,ENSG00000132952.11,USPL1
darkturquoise,ENSG00000132965.9,ALOX5AP
grey,ENSG00000237879.1,LINC00398
grey,ENSG00000102802.9,MEDAG
blue,ENSG00000175664.9,TEX26
lightgreen,ENSG00000120694.19,HSPH1
darkorange,ENSG00000187676.7,B3GLCT
grey,ENSG00000229427.1,ANKRD26P4
grey,ENSG00000229715.4,EEF1DP3
grey,ENSG00000237637.1,FRY-AS1
brown,ENSG00000073910.19,FRY
grey,ENSG00000139618.14,BRCA2
grey,ENSG00000139597.17,N4BP2L1
pink,ENSG00000244754.8,N4BP2L2
grey,ENSG00000281026.1,N4BP2L2-IT2
salmon,ENSG00000083642.18,PDS5B
grey,ENSG00000277151.1,RP11-380B4.3
red,ENSG00000133116.7,KL
grey,ENSG00000133121.20,STARD13
grey,ENSG00000230300.1,STARD13-IT1
grey,ENSG00000227911.3,RP11-141M1.1
grey,ENSG00000230490.2,RP11-141M1.3
grey,ENSG00000133119.12,RFC3
grey,ENSG00000276672.1,RP11-142E9.1
grey,ENSG00000225179.1,LINC00457
brown,ENSG00000261728.1,RP11-307O13.1
brown,ENSG00000172915.18,NBEA
grey,ENSG00000232795.1,SCAND3P1
grey,ENSG00000234835.1,PHBP13
grey,ENSG00000180660.7,MAB21L1
blue,ENSG00000133083.14,DCLK1
grey,ENSG00000120669.15,SOHLH2
grey,ENSG00000242715.7,CCDC169
turquoise,ENSG00000133104.12,SPG20
blue,ENSG00000133101.9,CCNA1
blue,ENSG00000180440.3,SERTM1
grey,ENSG00000133111.3,RFXAP
blue,ENSG00000120693.13,SMAD9
turquoise,ENSG00000120697.8,ALG5
turquoise,ENSG00000120699.12,EXOSC8
grey,ENSG00000102710.19,SUPT20H
grey,ENSG00000133107.14,TRPC4
grey,ENSG00000223685.5,LINC00571
magenta,ENSG00000120686.11,UFM1
grey,ENSG00000150893.10,FREM2
blue,ENSG00000133115.11,STOML3
grey,ENSG00000120685.19,PROSER1
turquoise,ENSG00000188811.13,NHLRC3
turquoise,ENSG00000273507.4,RP11-50D16.4
grey,ENSG00000183722.7,LHFP
pink,ENSG00000133103.16,COG6
grey,ENSG00000215483.9,LINC00598
greenyellow,ENSG00000150907.7,FOXO1
black,ENSG00000102738.7,MRPS31
grey,ENSG00000102743.14,SLC25A15
grey,ENSG00000207652.1,MIR621
grey,ENSG00000168852.12,TPTE2P5
grey,ENSG00000176268.5,CYCSP34
grey,ENSG00000239827.8,SUGT1P3
turquoise,ENSG00000120690.14,ELF1
grey,ENSG00000229473.2,RGS17P1
magenta,ENSG00000120688.8,WBP4
salmon,ENSG00000165572.7,KBTBD6
grey,ENSG00000278390.4,RP11-74J13.8
grey,ENSG00000215482.3,CALM2P3
turquoise,ENSG00000120696.8,KBTBD7
grey,ENSG00000120662.15,MTRF1
grey,ENSG00000277662.1,RP11-74J13.9
lightgreen,ENSG00000172766.18,NAA16
turquoise,ENSG00000102760.12,RGCC
greenyellow,ENSG00000102763.16,VWA8
grey,ENSG00000278338.4,VWA8-AS1
brown,ENSG00000102780.16,DGKH
midnightblue,ENSG00000023516.8,AKAP11
blue,ENSG00000179813.6,FAM216B
violet,ENSG00000133106.14,EPSTI1
grey,ENSG00000120675.5,DNAJC15
pink,ENSG00000120658.13,ENOX1
grey,ENSG00000151773.12,CCDC122
grey,ENSG00000274001.1,RP11-5G9.5
turquoise,ENSG00000179630.10,LACC1
grey,ENSG00000233725.7,LINC00284
green,ENSG00000179611.3,DGKZP1
grey,ENSG00000227258.5,SMIM2-AS1
grey,ENSG00000277831.1,RP11-269C23.5
brown,ENSG00000151778.10,SERP2
paleturquoise,ENSG00000102804.14,TSC22D1
grey,ENSG00000278156.1,TSC22D1-AS1
grey,ENSG00000230793.1,SMARCE1P5
grey,ENSG00000237585.1,LINC00407
grey,ENSG00000083635.7,NUFIP1
pink,ENSG00000133114.17,GPALPP1
grey,ENSG00000265802.2,RN7SL49P
magenta,ENSG00000188342.11,GTF2F2
darkgrey,ENSG00000180332.6,KCTD4
skyblue,ENSG00000133112.16,TPT1
grey,ENSG00000273149.1,RP11-290D2.6
grey,ENSG00000170919.15,TPT1-AS1
grey,ENSG00000228886.1,RP11-290D2.3
grey,ENSG00000214455.4,RCN1P2
greenyellow,ENSG00000174032.16,SLC25A30
turquoise,ENSG00000136152.14,COG3
grey,ENSG00000165837.11,ERICH6B
brown,ENSG00000215475.4,SIAH3
turquoise,ENSG00000123200.16,ZC3H13
turquoise,ENSG00000235903.7,CPB2-AS1
turquoise,ENSG00000278937.1,RP11-139H14.5
darkturquoise,ENSG00000136167.13,LCP1
turquoise,ENSG00000173988.12,LRRC63
grey,ENSG00000102445.18,KIAA0226L
grey,ENSG00000136141.14,LRCH1
blue,ENSG00000139684.13,ESD
grey,ENSG00000102468.10,HTR2A
grey,ENSG00000260388.2,LINC00562
salmon,ENSG00000136143.14,SUCLA2
grey,ENSG00000227848.1,SUCLA2-AS1
grey,ENSG00000136159.3,NUDT15
turquoise,ENSG00000136146.14,MED4
orange,ENSG00000136156.12,ITM2B
grey,ENSG00000139687.13,RB1
grey,ENSG00000139679.15,LPAR6
blue,ENSG00000136161.12,RCBTB2
grey,ENSG00000274929.1,RP11-165D7.5
blue,ENSG00000152207.7,CYSLTR2
pink,ENSG00000102531.16,FNDC3A
grey,ENSG00000102543.14,CDADC1
blue,ENSG00000102547.18,CAB39L
grey,ENSG00000136169.16,SETDB2
grey,ENSG00000136147.17,PHF11
