module,gene_id,gene_name
blue,ENSG00000173269.13,MMRN2
grey,ENSG00000173267.13,SNCG
blue,ENSG00000148671.13,ADIRF
magenta,ENSG00000148672.8,GLUD1
red,ENSG00000122376.11,FAM35A
grey,ENSG00000237280.1,RP11-96C23.9
grey,ENSG00000223482.7,NUTM2A-AS1
steelblue,ENSG00000224914.2,LINC00863
grey,ENSG00000214562.14,NUTM2D
grey,ENSG00000107789.15,MINPP1
red,ENSG00000198682.12,PAPSS2
green,ENSG00000138138.13,ATAD1
yellow,ENSG00000223820.5,CFL1P1
yellow,ENSG00000227268.3,KLLN
red,ENSG00000171862.9,PTEN
tan,ENSG00000224745.1,RP11-380G5.2
grey,ENSG00000213613.2,RP11-380G5.3
grey,ENSG00000184719.11,RNLS
grey,ENSG00000204022.9,LIPJ
red,ENSG00000138134.11,STAMBPL1
turquoise,ENSG00000180139.11,ACTA2-AS1
grey,ENSG00000107796.13,ACTA2
grey,ENSG00000026103.20,FAS
red,ENSG00000107798.17,LIPA
cyan,ENSG00000119922.9,IFIT2
grey,ENSG00000119917.13,IFIT3
cyan,ENSG00000185745.9,IFIT1
red,ENSG00000152778.8,IFIT5
magenta,ENSG00000152779.13,SLC16A12
red,ENSG00000152782.16,PANK1
yellow,ENSG00000235100.3,RP11-80H5.9
grey,ENSG00000240996.1,RP11-80H5.7
darkred,ENSG00000138182.14,KIF20B
turquoise,ENSG00000232229.5,LINC00865
turquoise,ENSG00000280560.1,LINC01374
turquoise,ENSG00000148680.15,HTR7
turquoise,ENSG00000148688.13,RPP30
blue,ENSG00000234043.3,RP11-56M3.1
darkred,ENSG00000180628.14,PCGF5
turquoise,ENSG00000165338.16,HECTD2
magenta,ENSG00000119938.8,PPP1R3C
turquoise,ENSG00000107854.5,TNKS2
grey,ENSG00000174721.9,FGFBP3
white,ENSG00000095564.13,BTAF1
turquoise,ENSG00000107864.14,CPEB3
grey,ENSG00000221042.1,CPEB3_ribozyme
lightgreen,ENSG00000198060.9,MARCH5
red,ENSG00000119912.15,IDE
grey,ENSG00000138160.5,KIF11
turquoise,ENSG00000138190.16,EXOC6
yellow,ENSG00000187553.8,CYP26C1
lightcyan,ENSG00000138119.16,MYOF
blue,ENSG00000186188.10,FFAR4
blue,ENSG00000138207.13,RBP4
turquoise,ENSG00000148690.11,FRA10AC1
red,ENSG00000108231.12,LGI1
red,ENSG00000280660.1,RP11-437J2.3
turquoise,ENSG00000176273.14,SLC35G1
grey,ENSG00000180764.13,PIPSL
magenta,ENSG00000138193.15,PLCE1
grey,ENSG00000173145.11,NOC3L
green,ENSG00000108239.8,TBC1D12
midnightblue,ENSG00000119969.14,HELLS
grey,ENSG00000138115.13,CYP2C8
grey,ENSG00000231829.2,RP11-310E22.5
grey,ENSG00000274691.1,RP11-310E22.6
grey,ENSG00000234026.1,RP11-310E22.4
blue,ENSG00000095637.21,SORBS1
blue,ENSG00000059573.8,ALDH18A1
midnightblue,ENSG00000119977.20,TCTN3
cyan,ENSG00000138185.17,ENTPD1
purple,ENSG00000226688.6,ENTPD1-AS1
grey,ENSG00000188649.12,CC2D2B
green,ENSG00000107443.15,CCNJ
cyan,ENSG00000177853.14,ZNF518A
lightcyan,ENSG00000095585.16,BLNK
grey,ENSG00000197430.10,OPALIN
grey,ENSG00000095587.8,TLL2
green,ENSG00000077147.14,TM9SF3
lightcyan,ENSG00000155629.14,PIK3AP1
turquoise,ENSG00000236552.2,RPL13AP5
green,ENSG00000196233.12,LCOR
black,ENSG00000187122.16,SLIT1
brown,ENSG00000269891.2,ARHGAP19-SLIT1
grey,ENSG00000213390.10,ARHGAP19
grey,ENSG00000165879.8,FRAT1
yellow,ENSG00000181274.6,FRAT2
brown,ENSG00000052749.13,RRP12
black,ENSG00000200737.1,Y_RNA
midnightblue,ENSG00000171314.8,PGAM1
yellow,ENSG00000171311.12,EXOSC1
brown,ENSG00000171307.18,ZDHHC16
brown,ENSG00000155229.20,MMS19
blue,ENSG00000165886.4,UBTD1
grey,ENSG00000165887.11,ANKRD2
grey,ENSG00000171160.17,MORN4
tan,ENSG00000155252.13,PI4K2A
tan,ENSG00000119986.6,AVPI1
brown,ENSG00000155254.12,MARVELD1
greenyellow,ENSG00000155256.17,ZFYVE27
red,ENSG00000120057.4,SFRP5
brown,ENSG00000155265.10,GOLGA7B
sienna3,ENSG00000095713.13,CRTAC1
turquoise,ENSG00000166024.13,R3HCC1L
grey,ENSG00000230928.1,RP11-34A14.3
yellow,ENSG00000119943.11,PYROXD2
brown,ENSG00000107521.18,HPS1
grey,ENSG00000172987.12,HPSE2
purple,ENSG00000119946.10,CNNM1
tan,ENSG00000120053.10,GOT1
blue,ENSG00000224934.2,RP11-441O15.3
grey,ENSG00000155287.10,SLC25A28
yellow,ENSG00000229278.1,RP11-483F11.7
green,ENSG00000198018.6,ENTPD7
midnightblue,ENSG00000119929.12,CUTC
grey,ENSG00000014919.12,COX15
yellow,ENSG00000023839.10,ABCC2
white,ENSG00000107554.16,DNMBP
purple,ENSG00000107566.13,ERLIN1
turquoise,ENSG00000213341.10,CHUK
midnightblue,ENSG00000095485.16,CWF19L1
grey,ENSG00000212464.1,SNORA12
red,ENSG00000196072.11,BLOC1S2
grey,ENSG00000107593.16,PKD2L1
grey,ENSG00000099194.5,SCD
brown,ENSG00000235823.1,OLMALINC
brown,ENSG00000075826.16,SEC31B
salmon,ENSG00000166136.15,NDUFB8
tan,ENSG00000166135.13,HIF1AN
blue,ENSG00000272572.1,RP11-179B2.2
yellow,ENSG00000119906.11,SLF2
grey,ENSG00000055950.16,MRPL43
blue,ENSG00000095539.15,SEMA4G
yellow,ENSG00000236662.1,RP11-108L7.4
yellow,ENSG00000107815.7,C10orf2
blue,ENSG00000107816.17,LZTS2
black,ENSG00000186862.17,PDZD7
black,ENSG00000107819.13,SFXN3
grey,ENSG00000273162.1,RP11-108L7.15
skyblue,ENSG00000107821.14,KAZALD1
blue,ENSG00000225208.1,RP11-107I14.2
grey,ENSG00000166167.17,BTRC
grey,ENSG00000166171.12,DPCD
pink,ENSG00000166169.16,POLL
darkorange,ENSG00000107829.13,FBXW4
grey,ENSG00000107833.10,NPM3
blue,ENSG00000198408.13,MGEA5
brown,ENSG00000120049.18,KCNIP2
brown,ENSG00000120029.12,C10orf76
turquoise,ENSG00000166189.7,HPS6
greenyellow,ENSG00000198728.10,LDB1
pink,ENSG00000148840.10,PPRC1
royalblue,ENSG00000166197.16,NOLC1
tan,ENSG00000107862.4,GBF1
grey,ENSG00000077150.18,NFKB2
greenyellow,ENSG00000059915.16,PSD
steelblue,ENSG00000107872.12,FBXL15
tan,ENSG00000107874.10,CUEDC2
yellow,ENSG00000269609.5,RPARP-AS1
lightyellow,ENSG00000138111.14,MFSD13A
greenyellow,ENSG00000138107.12,ACTR1A
darkorange,ENSG00000107882.11,SUFU
steelblue,ENSG00000171206.13,TRIM8
grey,ENSG00000138175.8,ARL3
brown,ENSG00000156398.12,SFXN2
plum1,ENSG00000166272.16,WBP1L
grey,ENSG00000203886.4,CYP17A1-AS1
red,ENSG00000166275.15,BORCS7
turquoise,ENSG00000148842.17,CNNM2
brown,ENSG00000278498.1,uc_338
grey,ENSG00000076685.18,NT5C2
grey,ENSG00000237827.1,RP11-332O19.2
red,ENSG00000148798.10,INA
salmon,ENSG00000156374.14,PCGF6
purple,ENSG00000148835.10,TAF5
paleturquoise,ENSG00000173915.13,USMG5
brown,ENSG00000148843.13,PDCD11
blue,ENSG00000138172.10,CALHM2
black,ENSG00000185933.6,CALHM1
blue,ENSG00000107954.10,NEURL1
black,ENSG00000226431.1,RP11-416N2.3
black,ENSG00000107957.16,SH3PXD2A
green,ENSG00000273108.1,RP11-416N2.4
darkgreen,ENSG00000260461.1,RP11-541N10.3
grey,ENSG00000107960.10,OBFC1
grey,ENSG00000065613.13,SLK
grey,ENSG00000156384.14,SFR1
purple,ENSG00000197748.12,CFAP43
grey,ENSG00000148834.12,GSTO1
grey,ENSG00000266852.2,MIR4482
blue,ENSG00000065621.14,GSTO2
brown,ENSG00000148841.15,ITPRIP
black,ENSG00000231233.1,CFAP58-AS1
grey,ENSG00000120051.14,CFAP58
blue,ENSG00000156395.12,SORCS3
sienna3,ENSG00000108018.15,SORCS1
green,ENSG00000108039.17,XPNPEP1
red,ENSG00000203876.9,ADD3-AS1
red,ENSG00000148700.14,ADD3
darkred,ENSG00000119950.20,MXI1
grey,ENSG00000214067.2,RP11-549L6.2
green,ENSG00000119953.12,SMNDC1
midnightblue,ENSG00000138166.5,DUSP5
grey,ENSG00000108055.9,SMC3
turquoise,ENSG00000203867.7,RBM20
grey,ENSG00000150593.16,PDCD4
cyan,ENSG00000214413.7,BBIP1
grey,ENSG00000278601.1,RP11-348N5.9
green,ENSG00000270589.1,RP11-348N5.7
green,ENSG00000108061.11,SHOC2
grey,ENSG00000221214.1,MIR548E
tan,ENSG00000150594.6,ADRA2A
turquoise,ENSG00000119927.13,GPAM
grey,ENSG00000119913.4,TECTB
green,ENSG00000197142.10,ACSL5
grey,ENSG00000232934.7,RP11-324O2.3
grey,ENSG00000023041.11,ZDHHC6
turquoise,ENSG00000151532.13,VTI1A
pink,ENSG00000260917.1,RP11-57H14.4
grey,ENSG00000279315.1,RP11-57H14.5
grey,ENSG00000225292.2,RP11-57H14.3
green,ENSG00000148737.16,TCF7L2
magenta,ENSG00000165806.19,CASP7
grey,ENSG00000198924.7,DCLRE1A
cyan,ENSG00000196865.4,NHLRC2
grey,ENSG00000043591.5,ADRB1
yellowgreen,ENSG00000165813.17,CCDC186
grey,ENSG00000169129.14,AFAP1L2
grey,ENSG00000279796.1,RP11-317F20.3
red,ENSG00000099204.18,ABLIM1
grey,ENSG00000229668.1,RP11-317F20.2
grey,ENSG00000228169.3,PPIAP19
turquoise,ENSG00000151553.14,FAM160B1
red,ENSG00000165832.5,TRUB1
turquoise,ENSG00000107518.16,ATRNL1
turquoise,ENSG00000151892.14,GFRA1
brown,ENSG00000165863.16,C10orf82
blue,ENSG00000165868.13,HSPA12A
yellow,ENSG00000225302.2,RP11-539I5.1
turquoise,ENSG00000188316.13,ENO4
red,ENSG00000187164.18,SHTN1
grey,ENSG00000165646.11,SLC18A2
green,ENSG00000277879.1,RP11-129M16.4
green,ENSG00000165650.11,PDZD8
magenta,ENSG00000229847.8,EMX2OS
magenta,ENSG00000170370.11,EMX2
red,ENSG00000107560.10,RAB11FIP2
grey,ENSG00000177640.15,CASC2
grey,ENSG00000238276.5,RP11-245J24.1
green,ENSG00000165669.13,FAM204A
darkred,ENSG00000151893.14,CACUL1
salmon,ENSG00000277687.1,RP11-427L15.2
blue,ENSG00000229272.1,RP11-498J9.2
blue,ENSG00000188613.6,NANOS1
turquoise,ENSG00000107581.12,EIF3A
turquoise,ENSG00000119979.16,FAM45A
grey,ENSG00000183605.16,SFXN4
red,ENSG00000165672.6,PRDX3
tan,ENSG00000198873.11,GRK5
blue,ENSG00000228485.1,GRK5-IT1
lightcyan,ENSG00000148908.14,RGS10
royalblue,ENSG00000151923.17,TIAL1
green,ENSG00000151929.9,BAG3
lightgreen,ENSG00000198825.12,INPP5F
grey,ENSG00000270300.2,PHACTR2P1
white,ENSG00000197771.12,MCMBP
red,ENSG00000107651.12,SEC23IP
grey,ENSG00000220842.6,RP11-572P18.1
magenta,ENSG00000203805.10,PLPP4
magenta,ENSG00000177234.7,LINC01561
grey,ENSG00000227165.7,WDR11-AS1
grey,ENSG00000120008.15,WDR11
magenta,ENSG00000066468.21,FGFR2
green,ENSG00000107669.17,ATE1
yellow,ENSG00000226864.2,ATE1-AS1
blue,ENSG00000107672.14,NSMCE4A
purple,ENSG00000273891.1,RP11-500G22.5
lightyellow,ENSG00000138162.18,TACC2
cyan,ENSG00000107679.14,PLEKHA1
magenta,ENSG00000166033.11,HTRA1
black,ENSG00000176584.16,DMBT1P1
blue,ENSG00000272135.5,RP11-107C16.2
yellow,ENSG00000138161.13,CUZD1
black,ENSG00000213185.6,FAM24B
blue,ENSG00000255624.2,RP11-564D11.3
turquoise,ENSG00000119965.12,C10orf88
black,ENSG00000179988.13,PSTK
darkred,ENSG00000095574.11,IKZF5
salmon,ENSG00000196177.12,ACADSB
blue,ENSG00000154473.17,BUB3
yellow,ENSG00000230131.5,RP11-282I1.1
turquoise,ENSG00000154478.3,GPR26
green,ENSG00000121898.12,CPXM2
tan,ENSG00000232334.1,RP11-47G11.2
turquoise,ENSG00000182022.17,CHST15
turquoise,ENSG00000065154.11,OAT
brown,ENSG00000107902.13,LHPP
turquoise,ENSG00000258539.1,RP11-12J10.3
skyblue,ENSG00000189319.13,FAM53B
green,ENSG00000203791.14,METTL10
red,ENSG00000165660.7,FAM175B
green,ENSG00000019995.6,ZRANB1
yellow,ENSG00000175029.16,CTBP2
yellow,ENSG00000224023.10,FLJ37035
grey,ENSG00000234134.1,RP11-383C5.5
midnightblue,ENSG00000107938.17,EDRF1
greenyellow,ENSG00000188690.12,UROS
yellow,ENSG00000107949.16,BCCIP
red,ENSG00000089876.11,DHX32
turquoise,ENSG00000203780.10,FANK1
turquoise,ENSG00000148848.14,ADAM12
red,ENSG00000154493.17,C10orf90
magenta,ENSG00000150760.12,DOCK1
turquoise,ENSG00000188916.8,FAM196A
turquoise,ENSG00000132334.16,PTPRE
brown,ENSG00000227076.1,RP11-4C20.4
blue,ENSG00000170430.9,MGMT
black,ENSG00000227374.1,RP11-109A6.3
blue,ENSG00000283141.1,RP11-109A6.5
grey,ENSG00000275005.1,RP11-234G16.5
pink,ENSG00000237489.3,LINC00959
grey,ENSG00000108010.11,GLRX3
turquoise,ENSG00000176769.9,TCERG1L
orange,ENSG00000175470.18,PPP2R2D
turquoise,ENSG00000176171.11,BNIP3
grey,ENSG00000279982.1,RP11-45A17.3
brown,ENSG00000188385.11,JAKMIP3
brown,ENSG00000151640.12,DPYSL4
brown,ENSG00000165752.16,STK32C
brown,ENSG00000148814.17,LRRC27
violet,ENSG00000171813.13,PWWP2B
grey,ENSG00000068383.18,INPP5A
pink,ENSG00000171811.12,CFAP46
grey,ENSG00000197177.15,ADGRA1
greenyellow,ENSG00000256925.2,ADGRA1-AS1
darkturquoise,ENSG00000171798.17,KNDC1
brown,ENSG00000151651.15,ADAM8
pink,ENSG00000130640.13,TUBGCP2
brown,ENSG00000235245.1,RP11-122K13.12
purple,ENSG00000198546.14,ZNF511
steelblue,ENSG00000130643.8,CALY
grey,ENSG00000127884.4,ECHS1
blue,ENSG00000148832.14,PAOX
brown,ENSG00000148824.18,MTG1
turquoise,ENSG00000203772.7,SPRN
pink,ENSG00000214279.12,SCART1
pink,ENSG00000273336.1,OR7M1P
grey,ENSG00000130649.9,CYP2E1
cyan,ENSG00000278518.1,RP11-108K14.12
grey,ENSG00000171772.15,SYCE1
grey60,ENSG00000233435.2,AGGF1P2
grey,ENSG00000230724.9,LINC01001
tan,ENSG00000177951.17,BET1L
orange,ENSG00000177963.13,RIC8A
brown,ENSG00000142082.14,SIRT3
orange,ENSG00000185627.17,PSMD13
grey,ENSG00000142102.15,ATHL1
grey,ENSG00000185201.16,IFITM2
green,ENSG00000142089.15,IFITM3
brown,ENSG00000182272.11,B4GALNT4
magenta,ENSG00000185187.12,SIGIRR
brown,ENSG00000174915.11,PTDSS2
brown,ENSG00000023191.16,RNH1
pink,ENSG00000174775.16,HRAS
darkturquoise,ENSG00000161328.10,LRRC56
grey,ENSG00000099849.14,RASSF7
pink,ENSG00000070047.11,PHRF1
salmon,ENSG00000069696.6,DRD4
pink,ENSG00000177030.16,DEAF1
brown,ENSG00000177106.14,EPS8L2
brown,ENSG00000177042.14,TMEM80
grey,ENSG00000177156.10,TALDO1
brown,ENSG00000177225.16,PDDC1
yellow,ENSG00000255284.1,AP006621.5
yellow,ENSG00000279672.1,CMB9-55F22.1
yellow,ENSG00000255142.1,AP006621.6
darkturquoise,ENSG00000184524.5,CEND1
greenyellow,ENSG00000177542.10,SLC25A22
grey,ENSG00000274897.2,PANO1
brown,ENSG00000177595.17,PIDD1
tan,ENSG00000177600.8,RPLP2
greenyellow,ENSG00000177666.16,PNPLA2
brown,ENSG00000177697.17,CD151
darkgreen,ENSG00000177700.5,POLR2L
grey,ENSG00000214063.10,TSPAN4
brown,ENSG00000250397.2,RP11-1391J7.1
black,ENSG00000177830.17,CHID1
lightyellow,ENSG00000183020.13,AP2A2
yellow,ENSG00000254872.3,RP13-870H17.3
brown,ENSG00000078902.15,TOLLIP
grey,ENSG00000255153.1,TOLLIP-AS1
brown,ENSG00000174672.15,BRSK2
brown,ENSG00000182208.12,MOB2
brown,ENSG00000184545.10,DUSP8
brown,ENSG00000233930.3,KRTAP5-AS1
brown,ENSG00000278919.1,AP006285.2
turquoise,ENSG00000244242.1,IFITM10
brown,ENSG00000250644.3,RP11-295K3.1
greenyellow,ENSG00000117984.13,CTSD
brown,ENSG00000229512.1,AC068580.5
grey,ENSG00000214026.10,MRPL23
grey,ENSG00000167244.18,IGF2
grey,ENSG00000180176.14,TH
blue,ENSG00000238184.1,CD81-AS1
blue,ENSG00000110651.11,CD81
tan,ENSG00000184281.14,TSSC4
blue,ENSG00000269821.1,KCNQ1OT1
grey,ENSG00000205531.12,NAP1L4
grey,ENSG00000207008.1,SNORA54
tan,ENSG00000110619.16,CARS
darkturquoise,ENSG00000021762.19,OSBPL5
grey,ENSG00000005801.16,ZNF195
grey,ENSG00000223756.6,TSSC2
blue,ENSG00000255367.2,RP13-726E6.2
yellow,ENSG00000129749.3,CHRNA10
white,ENSG00000110713.15,NUP98
brown,ENSG00000148985.19,PGAP2
lightcyan,ENSG00000177105.9,RHOG
grey,ENSG00000167323.10,STIM1
violet,ENSG00000229368.1,AC090587.4
green,ENSG00000167325.14,RRM1
turquoise,ENSG00000132109.9,TRIM21
yellow,ENSG00000167333.12,TRIM68
grey,ENSG00000244734.3,HBB
grey,ENSG00000132256.18,TRIM5
lightcyan,ENSG00000132274.15,TRIM22
yellow,ENSG00000267940.1,RP11-290F24.6
lightyellow,ENSG00000051009.10,FAM160A2
grey,ENSG00000132259.12,CNGA4
black,ENSG00000110148.9,CCKBR
greenyellow,ENSG00000166311.9,SMPD1
greenyellow,ENSG00000166313.18,APBB1
yellow,ENSG00000110169.10,HPX
brown,ENSG00000110171.18,TRIM3
tan,ENSG00000132254.12,ARFIP2
midnightblue,ENSG00000132286.11,TIMM10B
tan,ENSG00000254595.1,CTD-2010I16.1
blue,ENSG00000179532.12,DNHD1
lightyellow,ENSG00000132275.10,RRP8
blue,ENSG00000166333.13,ILK
grey,ENSG00000166337.9,TAF10
grey,ENSG00000166340.15,TPP1
grey,ENSG00000166341.7,DCHS1
blue,ENSG00000158042.8,MRPL17
grey,ENSG00000241678.1,RP11-732A19.1
grey,ENSG00000254838.5,GVINP1
grey,ENSG00000188124.2,OR2AG2
grey,ENSG00000184933.4,OR6A2
grey,ENSG00000283415.1,RP11-413N10.3
grey,ENSG00000254712.1,RP11-560B16.5
grey,ENSG00000166368.2,OR2D2
midnightblue,ENSG00000149054.15,ZNF215
purple,ENSG00000149050.9,ZNF214
blue,ENSG00000158077.4,NLRP14
black,ENSG00000170743.16,SYT9
black,ENSG00000251364.6,CTD-2516F10.2
magenta,ENSG00000166387.11,PPFIBP2
green,ENSG00000175390.12,EIF3F
black,ENSG00000166402.8,TUB
blue,ENSG00000254921.1,RP11-236J17.6
brown,ENSG00000248332.6,TUB-AS1
grey,ENSG00000166405.14,RIC3
blue,ENSG00000166407.13,LMO1
magenta,ENSG00000130413.15,STK33
blue,ENSG00000166436.15,TRIM66
green,ENSG00000166441.12,RPL27A
blue,ENSG00000166444.18,ST5
grey,ENSG00000254665.1,RP11-152H18.3
blue,ENSG00000166452.11,AKIP1
turquoise,ENSG00000175348.10,TMEM9B
yellow,ENSG00000254860.5,TMEM9B-AS1
turquoise,ENSG00000175352.10,NRIP3
turquoise,ENSG00000253973.2,RP11-467K18.2
blue,ENSG00000175356.12,SCUBE2
grey,ENSG00000184014.7,DENND5A
grey,ENSG00000255097.1,RP11-5L12.1
green,ENSG00000166471.10,TMEM41B
grey,ENSG00000254884.1,PRR13P2
turquoise,ENSG00000205339.9,IPO7
grey,ENSG00000201998.1,SNORA23
purple,ENSG00000268403.2,CTD-2371O3.3
turquoise,ENSG00000166478.9,ZNF143
blue,ENSG00000166483.10,WEE1
grey,ENSG00000239470.3,RP11-16F15.2
blue,ENSG00000133789.14,SWAP70
grey,ENSG00000246273.6,SBF2-AS1
turquoise,ENSG00000133812.15,SBF2
greenyellow,ENSG00000254719.1,RP11-351I24.3
grey,ENSG00000133805.15,AMPD3
green,ENSG00000110315.6,RNF141
grey,ENSG00000177112.7,MRVI1-AS1
lightcyan,ENSG00000133800.8,LYVE1
magenta,ENSG00000072952.18,MRVI1
cyan,ENSG00000198730.7,CTR9
purple,ENSG00000110321.15,EIF4G2
midnightblue,ENSG00000246308.1,RP11-685M7.3
grey,ENSG00000236287.7,ZBED5
grey,ENSG00000247271.6,ZBED5-AS1
greenyellow,ENSG00000110328.5,GALNT18
darkred,ENSG00000254598.2,CSNK2A3
yellowgreen,ENSG00000170242.17,USP47
red,ENSG00000050165.17,DKK3
blue,ENSG00000133816.13,MICAL2
grey,ENSG00000275373.1,MIR6124
blue,ENSG00000133808.4,MICALCL
grey,ENSG00000197702.11,PARVA
blue,ENSG00000187079.15,TEAD1
blue,ENSG00000133794.17,ARNTL
turquoise,ENSG00000148925.10,BTBD10
turquoise,ENSG00000197601.12,FAR1
grey,ENSG00000254791.1,FAR1-IT1
grey,ENSG00000262655.3,SPON1
green,ENSG00000133818.13,RRAS2
green,ENSG00000129083.12,COPB1
green,ENSG00000129084.17,PSMA1
turquoise,ENSG00000152270.8,PDE3B
blue,ENSG00000186104.10,CYP2R1
magenta,ENSG00000110693.16,SOX6
salmon,ENSG00000110696.9,C11orf58
grey,ENSG00000166689.15,PLEKHA7
grey,ENSG00000244398.1,RP11-466H18.1
paleturquoise,ENSG00000110700.6,RPS13
grey,ENSG00000272034.1,SNORD14A
green,ENSG00000011405.13,PIK3C2A
green,ENSG00000240808.1,CTD-3236F5.1
blue,ENSG00000070081.15,NUCB2
pink,ENSG00000188211.8,NCR3LG1
pink,ENSG00000260196.1,RP1-239B22.5
turquoise,ENSG00000187486.5,KCNJ11
plum1,ENSG00000006071.12,ABCC8
grey,ENSG00000255035.2,SDHCP4
grey,ENSG00000006611.15,USH1C
turquoise,ENSG00000188162.10,OTOG
brown,ENSG00000129159.6,KCNC1
grey,ENSG00000129158.10,SERGEF
grey,ENSG00000129167.9,TPH1
grey,ENSG00000166788.9,SAAL1
grey,ENSG00000110756.17,HPS5
green,ENSG00000110768.11,GTF2H1
red,ENSG00000134333.13,LDHA
grey,ENSG00000166800.9,LDHAL6A
tan,ENSG00000074319.12,TSG101
grey,ENSG00000256464.1,YWHABP2
tan,ENSG00000256588.1,RP11-613F22.8
grey,ENSG00000256361.1,RP11-613F22.6
salmon,ENSG00000151116.16,UEVLD
yellow,ENSG00000247595.4,SPTY2D1-AS1
yellow,ENSG00000279837.1,RP11-504G3.2
green,ENSG00000179119.14,SPTY2D1
turquoise,ENSG00000151117.8,TMEM86A
blue,ENSG00000179057.13,IGSF22
grey,ENSG00000254966.1,RP11-1081L13.4
blue,ENSG00000110786.17,PTPN5
red,ENSG00000177054.13,ZDHHC13
brown,ENSG00000166833.19,NAV2
turquoise,ENSG00000255270.1,NAV2-IT1
blue,ENSG00000270607.1,RP11-359E10.1
turquoise,ENSG00000109854.13,HTATIP2
turquoise,ENSG00000185238.12,PRMT3
grey,ENSG00000165973.18,NELL1
red,ENSG00000171714.10,ANO5
blue,ENSG00000091664.7,SLC17A6
grey,ENSG00000183161.4,FANCF
grey,ENSG00000148935.10,GAS2
blue,ENSG00000198168.8,SVIP
yellow,ENSG00000246225.6,RP11-17A1.3
grey,ENSG00000187398.11,LUZP2
skyblue,ENSG00000134343.12,ANO3
grey,ENSG00000255505.1,RP11-485O14.1
grey,ENSG00000169550.12,MUC15
yellow,ENSG00000148942.14,SLC5A12
blue,ENSG00000176971.3,FIBIN
magenta,ENSG00000129151.8,BBOX1
yellow,ENSG00000254560.5,BBOX1-AS1
yellow,ENSG00000109881.16,CCDC34
red,ENSG00000205213.13,LGR4
red,ENSG00000148943.11,LIN7C
grey,ENSG00000245573.7,BDNF-AS
cyan,ENSG00000240036.4,RP11-587D21.1
white,ENSG00000176697.18,BDNF
white,ENSG00000255496.1,RP11-587D21.4
grey,ENSG00000177447.6,CBX3P1
darkmagenta,ENSG00000224411.3,HSP90AA2P
white,ENSG00000121621.6,KIF18A
cyan,ENSG00000169519.20,METTL15
salmon,ENSG00000261340.1,LINC01616
blue,ENSG00000182255.6,KCNA4
purple,ENSG00000152219.4,ARL14EP
turquoise,ENSG00000066382.16,MPPED2
blue,ENSG00000254489.1,RP5-1024C24.1
turquoise,ENSG00000170959.14,DCDC1
turquoise,ENSG00000170946.14,DNAJC24
grey,ENSG00000148950.9,IMMP1L
purple,ENSG00000109911.17,ELP4
magenta,ENSG00000007372.20,PAX6
blue,ENSG00000049449.8,RCN1
red,ENSG00000149100.12,EIF3M
turquoise,ENSG00000060749.14,QSER1
darkgrey,ENSG00000176148.15,TCP11L1
darkgrey,ENSG00000280798.1,LINC00294
red,ENSG00000176102.11,CSTF3
green,ENSG00000110422.11,HIPK3
yellow,ENSG00000255207.1,RP1-305G21.1
darkmagenta,ENSG00000110427.14,KIAA1549L
grey,ENSG00000085063.14,CD59
grey,ENSG00000110429.13,FBXO3
skyblue3,ENSG00000135363.11,LMO2
red,ENSG00000135387.20,CAPRIN1
tan,ENSG00000135372.8,NAT10
blue,ENSG00000166016.5,ABTB2
turquoise,ENSG00000121691.4,CAT
blue,ENSG00000135373.12,EHF
grey,ENSG00000149089.12,APIP
green,ENSG00000110435.11,PDHX
grey,ENSG00000251862.2,MIR1343
magenta,ENSG00000026508.16,CD44
magenta,ENSG00000110436.11,SLC1A2
lightgreen,ENSG00000149090.11,PAMR1
salmon,ENSG00000254669.1,RP5-945I17.2
turquoise,ENSG00000179431.6,FJX1
turquoise,ENSG00000166326.6,TRIM44
grey,ENSG00000179241.12,LDLRAD3
grey,ENSG00000280321.1,RP11-1110F20.1
salmon,ENSG00000110442.11,COMMD9
brown,ENSG00000135362.13,PRR5L
blue,ENSG00000175104.14,TRAF6
purple,ENSG00000166352.15,C11orf74
purple,ENSG00000254498.1,CTD-2119L1.1
cyan,ENSG00000279675.1,RP11-454H19.2
cyan,ENSG00000148948.7,LRRC4C
grey,ENSG00000254579.1,RP11-407P18.1
red,ENSG00000166181.12,API5
grey,ENSG00000252652.1,Y_RNA
yellowgreen,ENSG00000052841.14,TTC17
salmon,ENSG00000254577.1,RP11-484D2.4
yellow,ENSG00000254463.1,RP11-484D2.3
grey,ENSG00000283341.1,RP11-472I20.4
green,ENSG00000149084.12,HSD17B12
salmon,ENSG00000166199.12,ALKBH3
tan,ENSG00000213693.4,SEC14L1P1
grey,ENSG00000254409.1,RP11-613D13.4
red,ENSG00000187479.5,C11orf96
brown,ENSG00000110455.13,ACCS
grey,ENSG00000151348.13,EXT2
grey,ENSG00000085117.11,CD82
grey,ENSG00000157570.11,TSPAN18
pink,ENSG00000175274.18,TP53I11
grey,ENSG00000019485.12,PRDM11
grey,ENSG00000019505.7,SYT13
yellow,ENSG00000254427.1,RP11-430H10.1
blue,ENSG00000255267.3,RP11-430H10.2
grey,ENSG00000255041.1,RP11-430H10.4
blue,ENSG00000254651.1,RP11-430H10.3
yellow,ENSG00000254746.5,RP11-958J22.1
pink,ENSG00000175264.7,CHST1
turquoise,ENSG00000181830.8,SLC35C1
orange,ENSG00000121671.11,CRY2
greenyellow,ENSG00000121653.11,MAPK8IP1
