""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr7:45678264-45679708(+)	TRUE	TRUE	TRUE	ENSG00000164742.14	ENSG00000164742	ADCY1	+	ENST00000297323.11	1	InGen	210381	210382	ENSG00000164742.14	ADCY1	FALSE	0.366804749855367	3.01898760617396	3.88154136181764	0.000135883625667481	0.00803274776956369	0.209525690073424	0.0711659083667576
chr20:1312509-1312586(-)	TRUE	TRUE	TRUE	ENSG00000125775.14	ENSG00000125775	SDCBP2	-	ENST00000381812.5|ENST00000381808.7|ENST00000339987.7|ENST00000360779.3	4	InGen	520055	520054	ENSG00000125775.14	SDCBP2	FALSE	-0.286325097200451	1.20512519066823	-3.88145044947169	0.000135931277589298	0.00803274776956369	0.57043050460216	0.0739435949391608
chr3:123528475-123567761(-)	TRUE	TRUE	TRUE	ENSG00000206527.9	ENSG00000206527	HACD2	-	ENST00000383657.9	1	InGen	115355	115354	ENSG00000206527.9	HACD2	FALSE	0.158144307923514	3.19453683767671	3.88094333773566	0.000136197372259819	0.00804528868549486	0.182259774498742	0.0624650948502549
chr5:126550003-126550195(-)	TRUE	TRUE	TRUE	ENSG00000164904.16	ENSG00000164904	ALDH7A1	-	ENST00000637782.1|ENST00000635851.1|ENST00000409134.7|ENST00000447989.6|ENST00000636872.1|ENST00000637206.1|ENST00000637272.1|ENST00000636886.1|ENST00000636879.1|ENST00000636808.1|ENST00000636743.1|ENST00000553117.5|ENST00000497231.7|ENST00000638010.1|ENST00000458249.6|ENST00000637292.1|ENST00000638008.1|ENST00000636225.1|ENST00000636062.1	19	InGen	165602	165601	ENSG00000164904.16	ALDH7A1	FALSE	-0.182066619729643	4.17263632523709	-3.88071934134322	0.000136315066181775	0.00804905699801923	0.0527308206467252	0.0681622596962311
chr2:1137666-1137767(+)	TRUE	TRUE	TRUE	ENSG00000172554.11	ENSG00000172554	SNTG2	+	ENST00000452177.5|ENST00000450962.5|ENST00000308624.9|ENST00000463442.5	4	InGen	52668	52669	ENSG00000172554.11	SNTG2	FALSE	-0.70115604459672	-1.00310282104751	-3.88054032195668	0.000136409197267919	0.00805143155621173	0.867021668759178	0.0685919277566494
chr12:6859542-6860150(+)	TRUE	TRUE	TRUE	ENSG00000111667.13	ENSG00000111667	USP5	+	ENST00000229268.12|ENST00000389231.9|ENST00000537267.5	3	InGen	327998	327999	ENSG00000111667.13	USP5	FALSE	0.14385704050316	3.32482823029242	3.87992057746036	0.000136735544509695	0.00806558848535567	0.156097039063611	0.231569514300953
chrX:149933904-149934004(-)	TRUE	TRUE	TRUE	ENSG00000197021.8	ENSG00000197021	CXorf40B	-	ENST00000462691.5|ENST00000370406.7|ENST00000355203.6|ENST00000370404.5|ENST00000370409.7|ENST00000483447.1	6	InGen	566156	566155	ENSG00000197021.8	CXorf40B	FALSE	0.538562586126543	0.664801762310649	3.87987974883168	0.000136757070165743	0.00806558848535567	0.691154566658893	0.164490048227739
chr17:63821116-63821353(-)	TRUE	TRUE	TRUE	ENSG00000108592.16	ENSG00000108592	FTSJ3	-	ENST00000427159.6|ENST00000583202.5|ENST00000583901.1	3	InGen	465213	465212	ENSG00000108592.16	FTSJ3	FALSE	-0.251404907591594	1.50675764019065	-3.87964620593608	0.000136880260344339	0.00806966686043444	0.498494315279421	0.0589902413954042
chr3:184325640-184325850(+)	TRUE	TRUE	TRUE	ENSG00000114867.20	ENSG00000114867	EIF4G1	+	ENST00000346169.6|ENST00000352767.7|ENST00000414031.5|ENST00000392537.6|ENST00000442406.5|ENST00000382330.7|ENST00000350481.9|ENST00000427845.5|ENST00000342981.8|ENST00000424196.5|ENST00000411531.5|ENST00000441154.5|ENST00000434061.6|ENST00000435046.6|ENST00000448284.1|ENST00000466311.1	16	InGen	125800	125801	ENSG00000114867.20	EIF4G1	FALSE	-0.143776817795844	3.14879616929869	-3.8791055369781	0.000137165858556075	0.00808331287452141	0.175144956804245	0.137706994701623
chr1:11127145-11127623(-)	TRUE	TRUE	TRUE	ENSG00000198793.12	ENSG00000198793	MTOR	-	ENST00000376838.5|ENST00000361445.8	2	InGen	4257	4256	ENSG00000198793.12	MTOR	FALSE	-0.166613777645873	2.63946776957208	-3.87855306366084	0.000137458275816757	0.00809734981695942	0.258532193538089	0.132308552693175
chr6:43185611-43185954(+)	TRUE	TRUE	TRUE	ENSG00000112659.13	ENSG00000112659	CUL9	+	ENST00000252050.8|ENST00000451399.5|ENST00000515773.5|ENST00000372647.6	4	InGen	188163	188164	ENSG00000112659.13	CUL9	FALSE	0.228977009185786	1.55319739347199	3.87802091589149	0.000137740493819378	0.00811077511141228	0.485172169853834	0.04964835352533
chr1:35435082-35441046(-)	TRUE	TRUE	TRUE	ENSG00000142687.17	ENSG00000142687	KIAA0319L	-	ENST00000325722.7|ENST00000373266.8|ENST00000426982.6	3	InGen	12344	12343	ENSG00000142687.17	KIAA0319L	FALSE	-0.152474213290942	2.49172395243423	-3.87778272220844	0.00013786699481686	0.008115024124161	0.280522549178554	0.0508430405052215
chr11:117838278-117839780(-)	TRUE	TRUE	TRUE	ENSG00000137726.16	ENSG00000137726	FXYD6	-	ENST00000539526.5|ENST00000260282.8|ENST00000527717.5|ENST00000526014.5|ENST00000524656.5|ENST00000584394.5|ENST00000529335.6|ENST00000583233.5|ENST00000583660.5|ENST00000530956.6|ENST00000524841.5	11	InGen	321161	321160	ENSG00000137726.16	FXYD6	FALSE	-0.33239636967052	2.65313586404211	-3.87750425636237	0.000138015023409314	0.00812053643055012	0.260064689126089	0.0692582971076821
chr20:44197740-44202960(-)	TRUE	TRUE	TRUE	ENSG00000132823.10	ENSG00000132823	OSER1	-	ENST00000372970.6|ENST00000255174.2	2	InGen	527259	527258	ENSG00000132823.10	OSER1	FALSE	0.207828825523613	2.15020981932367	3.87650147259222	0.000138549338844995	0.00814876381215518	0.34543914406389	0.0917244282741957
chr12:29633337-29659879(-)	TRUE	TRUE	TRUE	ENSG00000133687.15	ENSG00000133687	TMTC1	-	ENST00000551659.5|ENST00000552618.5|ENST00000553189.5	3	InGen	333335	333350	ENSG00000133687.15	TMTC1	FALSE	-0.219035082842976	2.84005271049973	-3.87622182524677	0.000138698693322157	0.00815433644586259	0.216367410795727	0.0796098964701624
chr6:43220912-43221157(+)	TRUE	TRUE	TRUE	ENSG00000112659.13	ENSG00000112659	CUL9	+	ENST00000252050.8|ENST00000515773.5|ENST00000372647.6|ENST00000506830.5	4	InGen	188193	188194	ENSG00000112659.13	CUL9	FALSE	0.283523585146249	1.44350726611314	3.87538837119272	0.000139144731704918	0.00817734038969976	0.501217093969188	0.0922357279736862
chr7:32586137-32590878(-)	TRUE	TRUE	TRUE	ENSG00000229358.3	ENSG00000229358	DPY19L1P1	-	ENST00000417811.2	1	InGen	208068	208067	ENSG00000229358.3	DPY19L1P1	FALSE	0.627264583168939	-1.23131279890984	3.87456876864003	0.000139584683227586	0.00819996865895304	0.822042401879801	0.112315618559666
chr15:22554573-22556011(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388762	388763	ENSG00000276550.4	HERC2P2	FALSE	0.840205089647971	1.93056208634013	3.87348907252824	0.000140166262755837	0.00823089586456622	0.391421503108242	0.10670210224037
chr17:38010054-38010596(+)	TRUE	TRUE	TRUE	ENSG00000274419.6	ENSG00000274419	TBC1D3D	+	ENST00000616101.4	1	InGen	453760	453761	ENSG00000274419.6	TBC1D3D	FALSE	1.01459472327859	-1.36691716223443	3.87309277761725	0.000140380303237113	0.0082402244743323	0.809849412930715	0.100038142860095
chr6:168510087-168526345(+)	TRUE	TRUE	TRUE	ENSG00000112562.18	ENSG00000112562	SMOC2	+	ENST00000354536.9|ENST00000356284.6	2	InGen	202271	202272	ENSG00000112562.18	SMOC2	FALSE	0.353167047231916	0.969418708338203	3.87280120112599	0.000140537982706415	0.00824623870158415	0.584894492266885	0.0833865637246847
chr8:85464116-85465271(+)	TRUE	TRUE	TRUE	ENSG00000104267.9	ENSG00000104267	CA2	+	ENST00000285379.9|ENST00000520127.5|ENST00000520996.5|ENST00000518231.1|ENST00000522742.1	5	InGen	242355	242356	ENSG00000104267.9	CA2	FALSE	0.266556253976913	4.76933175989516	3.8715018827994	0.000141242674835465	0.00828338921326169	-0.0473831546899692	0.0828110286979217
chr11:26647857-26656124(+)	TRUE	TRUE	TRUE	ENSG00000134343.12	ENSG00000134343	ANO3	+	ENST00000525139.5|ENST00000256737.7|ENST00000531568.1	3	InGen	299369	299370	ENSG00000134343.12	ANO3	FALSE	0.247405307262006	5.32082700611593	3.87137318430718	0.000141312657183028	0.00828338921326169	-0.101407734843933	0.0855862718187327
chr2:178729567-178729663(-)	TRUE	TRUE	TRUE	ENSG00000155657.25	ENSG00000155657	TTN	-	ENST00000342992.10|ENST00000589042.5|ENST00000591111.5|ENST00000615779.5	4	InGen	81664	81663	ENSG00000155657.25	TTN	FALSE	0.648124072413739	-1.18141965245463	3.87129375762241	0.000141355863414267	0.00828338921326169	0.827934364737346	0.0989988904318772
chr6:111472141-111474245(-)	FALSE	TRUE	FALSE						0	AltStartEnd	195085		ENSG00000009413.15	REV3L	FALSE	-0.387855768946052	0.725898918153059	-3.87122549468008	0.000141393006841205	0.00828338921326169	0.640471923493672	0.120230962384934
chr16:71358887-71372152(+)	TRUE	TRUE	TRUE	ENSG00000172137.18	ENSG00000172137	CALB2	+	ENST00000349553.9|ENST00000302628.8|ENST00000562305.5	3	InGen	433436	433437	ENSG00000172137.18	CALB2	FALSE	-0.370303821948036	0.611227178290504	-3.87068770036138	0.000141685956778657	0.00829498808340954	0.661304135941284	0.0970450266877606
chr1:236236399-236243421(-)	TRUE	TRUE	TRUE	ENSG00000086619.13	ENSG00000086619	ERO1B	-	ENST00000354619.9|ENST00000366589.1	2	InGen	50602	50601	ENSG00000086619.13	ERO1B	FALSE	-0.298226779734167	1.04144162028978	-3.87065811627061	0.000141702088653915	0.00829498808340954	0.571669344310345	0.0702360512591764
chr12:81368857-81369110(-)	TRUE	TRUE	TRUE	ENSG00000139220.16	ENSG00000139220	PPFIA2	-	ENST00000541017.5|ENST00000333447.11|ENST00000549396.5|ENST00000550584.6|ENST00000549325.5|ENST00000541570.6|ENST00000551461.5|ENST00000550359.6|ENST00000407050.8|ENST00000548586.5|ENST00000443686.7|ENST00000552948.5|ENST00000553058.5|ENST00000548670.1	14	InGen	347009	347008	ENSG00000139220.16	PPFIA2	FALSE	-0.181480490610069	3.32655986593894	-3.87016792573139	0.000141969637673419	0.00830739340258988	0.119317153383816	0.0741054882053641
chr9:27455749-27529554(-)	TRUE	TRUE	TRUE	ENSG00000120162.9	ENSG00000120162	MOB3B	-	ENST00000262244.5	1	InGen	254385	254384	ENSG00000120162.9	MOB3B	FALSE	0.186447435216262	2.65674809471594	3.8697876422791	0.000142177528518194	0.00831629945599311	0.226769911887418	0.070334432848723
chr17:69100935-69102834(-)	TRUE	TRUE	TRUE	ENSG00000154262.12	ENSG00000154262	ABCA6	-	ENST00000284425.6	1	InGen	466983	466982	ENSG00000154262.12	ABCA6	FALSE	0.732033344872427	-1.15166103689188	3.86968093754136	0.0001422359129868	0.00831645697816439	0.816383403165505	0.0704047766811254
chr3:50293516-50293631(-)	TRUE	TRUE	TRUE	ENSG00000186792.16	ENSG00000186792	HYAL3	-	ENST00000336307.5|ENST00000621157.5|ENST00000415204.5	3	InGen	106099	106101	ENSG00000186792.16	HYAL3	FALSE	-0.534215732438193	-0.54896895402694	-3.86867245597543	0.000142788836466432	0.00834551848859833	0.824267555324957	0.0668493849576039
chr6:84062993-84089090(+)	TRUE	TRUE	TRUE	ENSG00000135324.5	ENSG00000135324	MRAP2	+	ENST00000257776.4	1	InGen	192448	192449	ENSG00000135324.5	MRAP2	FALSE	-0.501850952554958	0.530963086849186	-3.8678217512124	0.000143256838853621	0.00836959585401019	0.651259019713272	0.0641206269966362
chr5:151465170-151467198(+)	TRUE	TRUE	TRUE	ENSG00000123643.12	ENSG00000123643	SLC36A1	+	ENST00000520701.5|ENST00000429484.6|ENST00000243389.7|ENST00000616007.4|ENST00000521925.5	5	InGen	171951	171952	ENSG00000123643.12	SLC36A1	FALSE	-0.359766897513102	0.177480658450934	-3.86765624036023	0.000143348060957372	0.00837165009418279	0.745836627497224	0.0638245188233922
chr9:89379630-89381054(-)	TRUE	TRUE	TRUE	ENSG00000187764.11	ENSG00000187764	SEMA4D	-	ENST00000450295.5|ENST00000438547.6|ENST00000356444.6|ENST00000422704.6|ENST00000486935.2|ENST00000540183.1	6	InGen	260212	260193	ENSG00000187764.11	SEMA4D	FALSE	0.244806555789637	1.72421063220754	3.86666120545696	0.000143897640880798	0.00840046075464051	0.405198954764121	0.0762863065367825
chrX:13655374-13659651(+)	FALSE	TRUE	FALSE						0	AltStartEnd	552388		ENSG00000176896.8	TCEANC	FALSE	0.591232175767909	-1.20806033578817	3.86607774645277	0.00014422082657396	0.00841603761356625	0.80300891256676	0.0621904866924075
chr4:37847112-37847201(+)	TRUE	TRUE	TRUE	ENSG00000169299.13	ENSG00000169299	PGM2	+	ENST00000381967.8|ENST00000505986.5|ENST00000512556.1|ENST00000510084.2	4	InGen	134422	134423	ENSG00000169299.13	PGM2	FALSE	-0.336375707126704	0.460046143721402	-3.86462319603761	0.000145029519639836	0.00845984623767659	0.675360767970514	0.062669037180244
chr15:54549692-54555431(+)	TRUE	TRUE	TRUE	ENSG00000137766.16	ENSG00000137766	UNC13C	+	ENST00000260323.15	1	InGen	397787	397788	ENSG00000137766.16	UNC13C	FALSE	-0.311319671265185	1.23475383852478	-3.86452395189258	0.000145084853209915	0.00845984623767659	0.492900968451607	0.0590645716542982
chr17:21004352-21004927(-)	TRUE	TRUE	TRUE	ENSG00000124422.11	ENSG00000124422	USP22	-	ENST00000261497.8|ENST00000537526.6|ENST00000579645.5|ENST00000463692.1	4	InGen	448981	448980	ENSG00000124422.11	USP22	FALSE	-0.106597241208702	4.48914044613341	-3.86410379600697	0.000145319332870205	0.00846812042576423	-0.0415757235901202	0.0660038499358679
chr11:74937069-74940784(-)	TRUE	TRUE	TRUE	ENSG00000166435.15	ENSG00000166435	XRRA1	-	ENST00000340360.10|ENST00000527087.5|ENST00000525407.5	3	InGen	314352	314365	ENSG00000166435.15	XRRA1	FALSE	0.685899417296079	-0.159062001756587	3.86398420330847	0.000145386140538706	0.00846812042576423	0.780958248507504	0.0612073849105246
chr20:63402084-63402199(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	1.43640447107841	-2.11354344431837	3.86396119932082	0.000145398994517176	0.00846812042576423	0.679508882895809	0.0741681196437
chr16:20421402-20423915(+)	TRUE	TRUE	TRUE	ENSG00000183549.10	ENSG00000183549	ACSM5	+	ENST00000331849.8|ENST00000570305.5|ENST00000573920.1	3	InGen	419459	419460	ENSG00000183549.10	ACSM5	FALSE	-0.653766074863029	-0.903902835766035	-3.86386352841429	0.000145453582257437	0.00846812042576423	0.813804161803351	0.0673362556593361
chr8:86430752-86431405(+)	TRUE	TRUE	TRUE	ENSG00000123124.13	ENSG00000123124	WWP1	+	ENST00000517970.5|ENST00000265428.4|ENST00000518683.5|ENST00000521079.1	4	InGen	242465	242466	ENSG00000123124.13	WWP1	FALSE	0.178669206466014	2.82584664736686	3.86353950060454	0.000145634818794935	0.00847527188940972	0.170492603694195	0.0662284151426645
chr6:34288932-34293450(-)	TRUE	TRUE	TRUE	ENSG00000272325.1	ENSG00000272325	NUDT3	-	ENST00000607016.1|ENST00000605528.1	2	InGen	185801	185800	ENSG00000272325.1	NUDT3	FALSE	-0.104856760748613	5.46443295815108	-3.8634410445396	0.000145689930021996	0.00847527188940972	-0.142478701580054	0.0704761788561702
chr11:47579335-47580524(+)	TRUE	TRUE	TRUE	ENSG00000213619.9	ENSG00000213619	NDUFS3	+	ENST00000263774.8|ENST00000528192.5|ENST00000534208.5|ENST00000534716.2|ENST00000533105.1|ENST00000524568.1|ENST00000531351.1	7	InGen	303004	302999	ENSG00000213619.9	NDUFS3	FALSE	0.190852854709392	3.31324104091512	3.86273323531367	0.000146086711686376	0.00849504468179059	0.0984867832130263	0.068332922070657
chr17:18603741-18605779(-)	TRUE	TRUE	TRUE	ENSG00000154874.14	ENSG00000154874	CCDC144B	-	ENST00000618081.4|ENST00000285176.12|ENST00000621104.4|ENST00000445752.5	4	InGen	447716	447715	ENSG00000154874.14	CCDC144B	FALSE	0.531701702163937	1.29564570917928	3.86234143931094	0.000146306783721183	0.008504530291891	0.4795256394547	0.0808168905080541
chr15:54500176-54500834(+)	TRUE	TRUE	TRUE	ENSG00000137766.16	ENSG00000137766	UNC13C	+	ENST00000260323.15	1	InGen	397780	397781	ENSG00000137766.16	UNC13C	FALSE	-0.358011978691949	0.851387845932648	-3.86151135070826	0.000146774083484012	0.00852837379795759	0.560009338724554	0.143474614792995
chr12:120579413-120579513(-)	TRUE	TRUE	TRUE	ENSG00000167272.10	ENSG00000167272	POP5	-	ENST00000341039.6|ENST00000357500.4|ENST00000542776.5|ENST00000543355.5|ENST00000541834.1|ENST00000535245.1|ENST00000511394.2	7	InGen	354922	354921	ENSG00000167272.10	POP5	FALSE	-0.234846518693593	1.40028228207168	-3.86039273662003	0.00014740604707991	0.00856176290022951	0.452617718442353	0.0558511137484782
chr6:71296396-71296494(+)	TRUE	TRUE	TRUE	ENSG00000119900.7	ENSG00000119900	OGFRL1	+	ENST00000370435.4	1	InGen	191188	191189	ENSG00000119900.7	OGFRL1	FALSE	0.207092164290267	4.64975001608533	3.86011047706034	0.000147565917243295	0.00856771616946288	-0.0717674406656963	0.0474040729328734
chr5:151476757-151479319(+)	TRUE	TRUE	TRUE	ENSG00000123643.12	ENSG00000123643	SLC36A1	+	ENST00000520701.5|ENST00000243389.7|ENST00000616007.4|ENST00000521925.5|ENST00000517628.1	5	InGen	171955	171956	ENSG00000123643.12	SLC36A1	FALSE	-0.357340983103006	0.254108910380974	-3.85983462766631	0.000147722315486647	0.00857346330895313	0.706949908898016	0.0464187575725245
chr16:58158354-58164053(-)	TRUE	TRUE	TRUE	ENSG00000070770.8	ENSG00000070770	CSNK2A2	-	ENST00000566813.5|ENST00000262506.7|ENST00000567730.6	3	InGen	429129	429128	ENSG00000070770.8	CSNK2A2	FALSE	-0.221296716315306	1.32844288207575	-3.8594620769099	0.000147933789837802	0.00858240123165064	0.462341501048189	0.0438326437547724
chr2:96298968-96299328(-)	TRUE	TRUE	TRUE	ENSG00000144028.14	ENSG00000144028	SNRNP200	-	ENST00000323853.9	1	InGen	68574	68573	ENSG00000144028.14	SNRNP200	FALSE	0.167109987051288	2.67455992456193	3.85922138514704	0.000148070568403106	0.00858395571338912	0.185152199377634	0.0433888850220723
chr4:185373080-185374134(-)	TRUE	TRUE	TRUE	ENSG00000109771.15	ENSG00000109771	LRP2BP	-	ENST00000328559.11|ENST00000510776.5|ENST00000505916.5	3	InGen	151079	151078	ENSG00000109771.15	LRP2BP	FALSE	0.481328970915835	0.413377588951902	3.8592126233802	0.000148075549736427	0.00858395571338912	0.663823057355362	0.0448437451502757
chr6:37374710-37376925(+)	TRUE	TRUE	TRUE	ENSG00000112130.16	ENSG00000112130	RNF8	+	ENST00000373479.8|ENST00000229866.10|ENST00000469731.5	3	InGen	186718	186719	ENSG00000112130.16	RNF8	FALSE	0.181036649394437	1.89987729645078	3.85872342857845	0.000148353924106018	0.00859675585590833	0.333731270092063	0.0464632520519173
chr2:151597063-151597926(-)	TRUE	TRUE	TRUE	ENSG00000183091.19	ENSG00000183091	NEB	-	ENST00000397345.7|ENST00000427231.6|ENST00000618972.4|ENST00000603639.5|ENST00000604864.5	5	InGen	76917	76916	ENSG00000183091.19	NEB	FALSE	0.618026761539259	-0.523760660876052	3.85829064423214	0.000148600611732078	0.00860594573747906	0.787092387777265	0.050875888867187
chr7:45679794-45684978(+)	TRUE	TRUE	TRUE	ENSG00000164742.14	ENSG00000164742	ADCY1	+	ENST00000297323.11	1	InGen	210382	210383	ENSG00000164742.14	ADCY1	FALSE	0.363576942693833	2.87436685624781	3.85824303358619	0.000148627773583238	0.00860594573747906	0.148908556214042	0.050946406293866
chrX:130628044-130631467(-)	TRUE	TRUE	TRUE	ENSG00000165675.16	ENSG00000165675	ENOX2	-	ENST00000370935.5|ENST00000370927.5|ENST00000338144.7|ENST00000394363.5|ENST00000610637.1	5	InGen	564471	564470	ENSG00000165675.16	ENOX2	FALSE	0.357276567889204	0.133553387559357	3.85738486629611	0.000149118165067509	0.00863081946992794	0.699871711971571	0.110165427970774
chr3:122384300-122401375(+)	TRUE	TRUE	TRUE	ENSG00000114023.15	ENSG00000114023	FAM162A	+	ENST00000232125.9	1	InGen	115038	115039	ENSG00000114023.15	FAM162A	FALSE	-0.730758074546058	-0.260649822173932	-3.85728729967581	0.000149174015552684	0.00863081946992794	0.726439443309572	0.054066466442989
chr16:20419436-20421257(+)	TRUE	TRUE	TRUE	ENSG00000183549.10	ENSG00000183549	ACSM5	+	ENST00000331849.8	1	InGen	419458	419459	ENSG00000183549.10	ACSM5	FALSE	-0.737565020998781	-1.22428298886682	-3.85718823897215	0.000149230741583154	0.00863081946992794	0.780535572196933	0.128027581543861
chr9:126965952-126977694(+)	TRUE	TRUE	TRUE	ENSG00000136828.18	ENSG00000136828	RALGPS1	+	ENST00000424082.6|ENST00000259351.9|ENST00000394022.7|ENST00000373439.6|ENST00000394011.7|ENST00000319107.8|ENST00000472427.5|ENST00000373436.5|ENST00000480993.1|ENST00000373434.5	10	InGen	265860	265861	ENSG00000136828.18	RALGPS1	FALSE	0.191065133050982	1.97240378959597	3.8565539706691	0.000149594433153557	0.00864556142138077	0.312986792545165	0.107635048722607
chr2:178615485-178615640(-)	TRUE	TRUE	TRUE	ENSG00000155657.25	ENSG00000155657	TTN	-	ENST00000342992.10|ENST00000460472.6|ENST00000589042.5|ENST00000591111.5|ENST00000342175.11|ENST00000359218.10|ENST00000615779.5	7	InGen	81811	81810	ENSG00000155657.25	TTN	FALSE	0.682185487184979	-1.34420800864362	3.85654178771138	0.000149601427117262	0.00864556142138077	0.755209604295309	0.0945748325248654
chr12:71571580-71572849(+)	TRUE	TRUE	TRUE	ENSG00000139292.12	ENSG00000139292	LGR5	+	ENST00000266674.9|ENST00000550851.5|ENST00000536515.5|ENST00000540815.2|ENST00000549015.1|ENST00000547310.1	6	InGen	345774	345775	ENSG00000139292.12	LGR5	FALSE	0.541737990000684	-0.84945012886868	3.85588615187426	0.000149978270377814	0.00866319566725082	0.786970740385323	0.113274635603771
chr21:46235427-46236828(-)	TRUE	TRUE	TRUE	ENSG00000160294.10	ENSG00000160294	MCM3AP	-	ENST00000291688.5|ENST00000467026.5|ENST00000496607.5|ENST00000486937.5|ENST00000397708.1	5	InGen	538312	538311	ENSG00000160294.10	MCM3AP	FALSE	0.144460706830327	2.89180680317873	3.85580913967869	0.000150022594072969	0.00866319566725082	0.132321225757392	0.0787242083600079
