""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000343677.3	ENSG00000187837.3	HIST1H1C	protein_coding	chr6	26055787	26056428	-	642	-0.182523999905298	4.3984217686369	-3.78990130015413	0.000200428734844303	0.0117521373560668	-0.360185945510354	0.163157153036333
ENST00000525173.1	ENSG00000255185.5	PDXDC2P	transcribed_unprocessed_pseudogene	chr16	70063055	70065785	-	770	0.266535484843541	0.342820695886505	3.78958760411278	0.000200664609276013	0.0117571012593896	0.342507605635881	0.0450712842661197
ENST00000618653.1	ENSG00000188312.13	CENPP	protein_coding	chr9	92325999	92379865	+	570	-0.453863213142488	0.0683147209120035	-3.78720893415121	0.000202461749518422	0.0118534646273022	0.377396437134798	0.0666961708209407
ENST00000453516.5	ENSG00000242247.10	ARFGAP3	protein_coding	chr22	42807074	42831652	-	817	1.76158240669067	-2.04749272169114	3.78661121028066	0.000202915733105536	0.0118711047772426	0.443499133224448	0.400392231458293
ENST00000376621.7	ENSG00000204590.12	GNL1	protein_coding	chr6	30541377	30557174	-	7490	-0.0803246215764434	6.87332361140173	-3.78492490971462	0.000204201712664398	0.0119373557591406	-0.846667100549198	0.0295740048379328
ENST00000382447.8	ENSG00000172785.18	CBWD1	protein_coding	chr9	121409	179021	-	1241	-1.41052646635494	-0.735042943914919	-3.78465139227882	0.000204411023859701	0.0119406139031493	0.43119888141081	0.0303330508308149
ENST00000369146.7	ENSG00000159164.9	SV2A	protein_coding	chr1	149903318	149917882	-	4416	-0.104893224981031	7.91535661592543	-3.78357093152021	0.000205239841457014	0.0119746989821019	-1.0685656717193	0.15305569782368
ENST00000505448.3	ENSG00000251615.3	RP11-774O3.3	lincRNA	chr4	8355090	8358338	-	3249	-0.237918351378618	2.67018147850693	-3.78348934368918	0.000205302556181888	0.0119746989821019	-0.0634463984143441	0.240302126721552
ENST00000542390.5	ENSG00000139428.11	MMAB	protein_coding	chr12	109561684	109573507	-	544	1.62634008824331	-3.37978253615204	3.78285450138707	0.000205791165162059	0.0119897675982835	0.0302437428011375	0.106812785394084
ENST00000446662.5	ENSG00000237296.9	SMG1P1	transcribed_unprocessed_pseudogene	chr16	22437008	22460813	+	852	-0.224595547864835	2.24710541063256	-3.78275308645377	0.000205869321462489	0.0119897675982835	0.00961822988451377	0.0309887772526569
ENST00000299727.4	ENSG00000166573.5	GALR1	protein_coding	chr18	77250549	77277896	+	10044	-0.281077563762812	3.18382614426134	-3.7805668960575	0.000207560974077641	0.0120718779135014	-0.171668484737835	0.0901006875063344
ENST00000563434.1	ENSG00000259953.1	RP11-4O1.2	sense_overlapping	chr9	112032555	112037730	-	4488	-0.206055252681694	2.69531467366238	-3.78042377740959	0.000207672175446956	0.0120718779135014	-0.0874146730084462	0.101177187629046
ENST00000493763.5	ENSG00000146223.14	RPL7L1	protein_coding	chr6	42879635	42889896	+	4476	-0.0703565778080771	6.66533734813129	-3.78033010810534	0.000207744985829773	0.0120718779135014	-0.820053546316039	0.478046051013201
ENST00000396037.8	ENSG00000111728.10	ST8SIA1	protein_coding	chr12	22193391	22334714	-	9714	-0.123604106927702	5.86431214274341	-3.77948789879377	0.000208400732263669	0.0121009387106051	-0.670829433735937	0.113386237470161
ENST00000440886.1	ENSG00000171517.5	LPAR3	protein_coding	chr1	84811602	84866159	-	3345	0.512495390710791	1.35044468515368	3.77817110292338	0.000209429920097934	0.0121516240952346	0.145878963387144	0.306948639691175
ENST00000319540.8	ENSG00000145284.11	SCD5	protein_coding	chr4	82629539	82798857	-	3101	-0.079203267525558	8.21914520445472	-3.77688354254405	0.000210440907480354	0.0122011786402666	-1.143313976686	0.143426658906241
ENST00000517880.1	ENSG00000113742.12	CPEB4	protein_coding	chr5	173893078	173956457	+	1416	-2.14202117365224	-3.63267285020481	-3.77656736002043	0.000210689878132739	0.0122065111958423	0.324632850915296	0.327930506157369
ENST00000471395.1	ENSG00000196975.15	ANXA4	protein_coding	chr2	69814787	69825783	+	4418	-0.244715631520882	0.757320544778495	-3.77568369583789	0.00021138717809278	0.0122377908389528	0.237192602428963	0.448691107449661
ENST00000613218.4	ENSG00000171456.16	ASXL1	protein_coding	chr20	32358344	32439318	+	7038	-2.13849387882648	-3.60452372066525	-3.77531470802181	0.000211678992456899	0.0122455667139315	-0.524081681363128	0.124444719437148
ENST00000634823.1	ENSG00000274114.2	CTC-281F24.3	transcribed_unprocessed_pseudogene	chr17	6657759	6693577	+	977	0.453471701004455	-1.0125992655662	3.7745567815677	0.000212279595413957	0.0122646736366222	0.463622554850368	0.276264181564168
ENST00000367114.7	ENSG00000143486.15	EIF2D	protein_coding	chr1	206591642	206612459	-	1633	1.46124198175597	-2.82165407716771	3.77449985838769	0.000212324768037215	0.0122646736366222	0.148659171527871	0.163727876563697
ENST00000417669.6	ENSG00000186732.13	MPPED1	protein_coding	chr22	43411196	43507848	+	3657	-0.149986374382161	6.24605726015689	-3.77271074939744	0.0002137491987717	0.0123377878281364	-0.767440735924521	0.187598167531108
ENST00000435356.2	ENSG00000203392.3	CTD-2026K11.6	antisense	chr15	75678548	75680752	+	2205	0.329509046347916	-1.04883933898026	3.77123020103456	0.000214934796055947	0.0123970180959569	0.462323308138801	0.13690972026666
ENST00000367262.3	ENSG00000183155.4	RABIF	protein_coding	chr1	202878957	202889135	-	2430	-0.102092435920731	3.75148326841992	-3.77096536406285	0.000215147527845445	0.0124000891697431	-0.313968155337487	0.333237152151096
ENST00000453017.5	ENSG00000188674.10	C2orf80	protein_coding	chr2	208165478	208187004	-	722	-0.865468551149245	-1.31053194577711	-3.77055004925366	0.000215481533009681	0.0124035003238943	0.473132368086644	0.1035354984077
ENST00000600751.6	ENSG00000268758.6	ADGRE4P	transcribed_unprocessed_pseudogene	chr19	6952500	6997872	-	2810	-0.629726653425211	-0.791110837401392	-3.77049508385542	0.0002155257741168	0.0124035003238943	0.435621724350192	0.0294828827192256
ENST00000482681.5	ENSG00000154678.16	PDE1C	protein_coding	chr7	31865017	31879284	-	539	0.956317111537645	-1.9356574064095	3.7702549550183	0.000215719152254467	0.0124054468104917	0.447836381755832	0.134184872262073
ENST00000216471.4	ENSG00000100583.4	SAMD15	protein_coding	chr14	77377133	77391497	+	2564	-0.189126853590635	1.87112357247405	-3.76884992684353	0.000216853929822643	0.0124614878371844	0.0227188159871314	0.0468605249045869
ENST00000379864.6	ENSG00000242715.7	CCDC169	protein_coding	chr13	36222008	36297824	-	5944	-0.199676286620658	2.34098206773945	-3.76859830823364	0.000217057746110594	0.0124639880059813	-0.0595367799701867	0.0510783260395094
ENST00000308580.11	ENSG00000138594.13	TMOD3	protein_coding	chr15	51829630	51915725	+	8255	0.0844714578246294	5.17880380050274	3.76818444797808	0.00021739337574359	0.0124740479439588	-0.578029276857246	0.182088736111403
ENST00000451157.1	ENSG00000127952.16	STYXL1	protein_coding	chr7	75998545	76047980	-	1570	0.33843360599228	1.0459005804595	3.76738204030111	0.00021804550627349	0.0125015784726423	0.158887529447536	0.0486313477288045
ENST00000507787.1	ENSG00000206149.10	HERC2P9	transcribed_unprocessed_pseudogene	chr15	28589492	28591123	+	1023	-0.173004709736707	2.50048185094926	-3.76719872132527	0.000218194752249204	0.0125015784726423	-0.0900357624652068	0.0304094127032624
ENST00000359175.8	ENSG00000196542.8	SPTSSB	protein_coding	chr3	161344792	161372880	-	3103	-0.154450024249544	3.90065149823275	-3.76654820026131	0.000218725143064408	0.0125227392292031	-0.369576151174483	0.125870247876114
ENST00000316881.8	ENSG00000121060.15	TRIM25	protein_coding	chr17	56887909	56914038	-	5734	-0.151921048646124	3.91369884733056	-3.76521167766086	0.000219818682708335	0.0125737465528909	-0.355773637701828	0.0965666676806461
ENST00000321348.8	ENSG00000071967.11	CYBRD1	protein_coding	chr2	171522348	171558133	+	4365	-0.227300789553338	5.163509305053	-3.76506441373383	0.000219939489542529	0.0125737465528909	-0.577183973689755	0.112307247555749
ENST00000527116.5	ENSG00000120451.10	SNX19	protein_coding	chr11	130877840	130881141	-	1323	0.489217379750158	0.609151003799978	3.76485538981088	0.000220111068560956	0.0125743097579826	0.208239159601153	0.274234101561942
ENST00000368822.5	ENSG00000182134.15	TDRKH	protein_coding	chr1	151773494	151791416	-	3093	-1.50301048434943	-2.35229439636319	-3.76429754851212	0.000220569597321144	0.0125912527105132	0.277271828259146	0.051979234959977
ENST00000360961.10	ENSG00000060762.18	MPC1	protein_coding	chr6	166364919	166382998	-	962	-0.103992352539906	5.05983769690203	-3.76375196342617	0.000221018925762936	0.0126076459853766	-0.577681745207824	0.185919190642989
ENST00000283429.10	ENSG00000153406.13	NMRAL1	protein_coding	chr16	4461680	4474895	-	1376	0.661453563626813	1.19020337186239	3.763226153101	0.000221452787532702	0.0126231336001962	0.0871618874068822	0.134508920584601
ENST00000426643.1	ENSG00000228962.1	HCG23	antisense	chr6	32390510	32393686	+	610	0.548169558571252	-0.834885393941533	3.76239841144146	0.000222137414596744	0.0126517155247533	0.40457904236073	0.284841355365157
ENST00000444836.5	ENSG00000116688.16	MFN2	protein_coding	chr1	11980181	12013514	+	4531	0.322680156401934	4.11730578756658	3.76222673629913	0.00022227965796544	0.0126517155247533	-0.41826370969933	0.135983158950714
ENST00000607166.1	ENSG00000237036.4	ZEB1-AS1	antisense	chr10	31316528	31319030	-	2503	-0.186225611758369	1.25297247920817	-3.76167899368765	0.000222734072464254	0.0126683058771732	0.107743431198577	0.126674941798464
ENST00000450171.2	ENSG00000023171.15	GRAMD1B	protein_coding	chr11	123607809	123623055	+	2431	-0.270990040139362	1.89092167047079	-3.76094152508922	0.000223347274276231	0.0126938966191352	-0.00481115697525603	0.090767659904009
ENST00000333483.14	ENSG00000087995.15	METTL2A	protein_coding	chr17	62423875	62448914	+	1556	-0.254875544216279	1.21950956955055	-3.76055019285548	0.00022367331341236	0.0127031410648729	0.0986242249199423	0.0304396712220645
ENST00000406022.6	ENSG00000147403.16	RPL10	protein_coding	chrX	154398890	154400909	+	748	0.296835876535401	4.15655418046714	3.75958152622337	0.000224482297143489	0.0127397800021213	-0.434852357841013	0.138774223388666
ENST00000373232.7	ENSG00000180817.11	PPA1	protein_coding	chr10	70202830	70233427	-	1295	0.0841693791292395	6.52302779862178	3.75783214754278	0.000225950310756255	0.0128137393590801	-0.878587848692495	0.0733488491161394
ENST00000360314.7	ENSG00000087589.16	CASS4	protein_coding	chr20	56412112	56458780	+	2619	0.824342895580699	-1.44989863233691	3.75711126117084	0.00022655788965387	0.0128388308459099	0.429967258158285	0.07725325879529
ENST00000418107.2	ENSG00000242574.8	HLA-DMB	protein_coding	chr6	32934629	32941070	-	1397	0.49151237164919	0.697270225198827	3.75587496322921	0.000227603467565784	0.0128886887132117	0.154314732299203	0.100372918646579
ENST00000334350.6	ENSG00000198417.6	MT1F	protein_coding	chr16	56657694	56659303	+	690	0.372161793130063	2.02459715311885	3.75548332264888	0.000227935641621035	0.0128898292565838	-0.0468148748680317	0.0755398698676373
ENST00000594708.1	ENSG00000268364.1	SMC5-AS1	antisense	chr9	70193997	70258866	-	1818	0.277985974662105	0.192855655230931	3.75546030353909	0.000227955179778812	0.0128898292565838	0.248061699951132	0.109974884287454
ENST00000577114.1	ENSG00000120071.12	KANSL1	protein_coding	chr17	46050337	46170940	-	1013	-0.363356592617169	1.75704817854591	-3.75435799530177	0.000228892653009097	0.0129334329734428	-0.00179832563355919	0.510401887472281
ENST00000261776.9	ENSG00000103043.14	VAC14	protein_coding	chr16	70687439	70801161	-	3099	-0.121186152274516	3.86745628975019	-3.75288144799944	0.00023015411708042	0.0129946036596631	-0.394191652898058	0.743757752839032
ENST00000449058.6	ENSG00000100284.20	TOM1	protein_coding	chr22	35299804	35347994	+	2389	-0.13232887516038	4.25488864114178	-3.7527000982685	0.00023030950280406	0.0129946036596631	-0.470692130415843	0.418580450378069
ENST00000238892.3	ENSG00000119878.5	CRIPT	protein_coding	chr2	46617151	46625742	+	1953	-0.106132604584454	4.56801660202373	-3.75193544530348	0.000230965771382536	0.0130200929151091	-0.528976854000102	0.339643953814228
ENST00000309558.7	ENSG00000173705.8	SUSD5	protein_coding	chr3	33150042	33219215	-	5008	-0.146911493776622	4.34434861882028	-3.75170543341683	0.000231163526360482	0.0130200929151091	-0.489695554816098	0.0276961784232795
ENST00000425668.1	ENSG00000225877.1	AC004603.4	lincRNA	chr19	42821863	42826878	+	1873	-0.368922332126438	0.782997479661897	-3.75158905605208	0.000231263643932677	0.0130200929151091	0.144650646688319	0.260773578385028
ENST00000546704.1	ENSG00000123329.17	ARHGAP9	protein_coding	chr12	57474269	57475140	-	552	-0.283162038261757	0.29663597469554	-3.75058563440435	0.000232128573935766	0.0130552617077519	0.218469774679503	0.100770303173445
ENST00000587339.2	ENSG00000132481.6	TRIM47	protein_coding	chr17	75874164	75878196	-	1907	0.301086550550914	2.11270258690144	3.75047498254397	0.000232224140730815	0.0130552617077519	-0.079921594705584	0.0399305937918491
ENST00000396184.7	ENSG00000154678.16	PDE1C	protein_coding	chr7	31783504	32071408	-	8852	0.210856336232066	6.00053720428912	3.75018094793852	0.000232478270689836	0.0130601051633921	-0.804878812625867	0.283580834285626
ENST00000380599.8	ENSG00000174282.11	ZBTB4	protein_coding	chr17	7459366	7479625	-	5866	-0.198602227271919	6.35066253696573	-3.74953217334781	0.000233039927969532	0.0130822053426939	-0.858652939401731	0.169383780221778
ENST00000606448.1	ENSG00000272143.1	FGF14-AS2	lincRNA	chr13	102394630	102395703	+	1074	0.319886715544791	-0.204901002878647	3.74925914571321	0.000233276676909865	0.0130860473519062	0.279539544357928	0.241976807511347
ENST00000476287.3	ENSG00000112584.13	FAM120B	protein_coding	chr6	170306756	170407065	+	5155	-0.177485058121704	4.45161352377101	-3.74858675206414	0.000233860695979431	0.013109350477578	-0.515601260290682	0.158251663433184
ENST00000267843.8	ENSG00000140285.9	FGF7	protein_coding	chr15	49423096	49488775	+	5467	0.256003655239849	4.50665238518988	3.7483786205175	0.000234041752235595	0.0131100477206898	-0.537721773454927	0.592328359202175
ENST00000531523.1	ENSG00000255198.4	SNHG9	lincRNA	chr16	1964959	1965509	+	275	0.252077184798549	0.965796412398386	3.74793820266515	0.000234425314343766	0.0131198104562741	0.0987547209011144	0.202158301610302
ENST00000471803.1	ENSG00000213413.2	PVRIG	protein_coding	chr7	100218241	100219335	+	488	-0.611246446444884	-1.1683591058583	-3.74779113967221	0.000234553524555898	0.0131198104562741	0.393802722300214	0.0215497141661763
ENST00000621548.1	ENSG00000259972.2	AC009120.6	processed_transcript	chr16	74305739	74307770	-	2032	0.231067189441829	2.64280791429433	3.74718901264557	0.000235079153515597	0.0131313597081378	-0.192862931899721	0.216090862868512
ENST00000624150.1	ENSG00000278879.1	AP000560.3	TEC	chr11	74830574	74832510	-	1937	0.424008658980451	0.637089026035962	3.74716769400424	0.000235097784099393	0.0131313597081378	0.150337562888073	0.19574126352166
ENST00000322753.6	ENSG00000173436.13	MINOS1	protein_coding	chr1	19596990	19629820	+	3712	-0.123215266216093	4.82134833624059	-3.74488017452784	0.000237105003214552	0.0132258694623181	-0.603195960767915	0.0660491108195077
ENST00000466144.5	ENSG00000114279.13	FGF12	protein_coding	chr3	192672966	192727587	-	552	-0.291932814081299	0.830359443527853	-3.74476583599266	0.000237205755279643	0.0132258694623181	0.117557471900992	0.0686281102024285
ENST00000327705.13	ENSG00000165810.16	BTNL9	protein_coding	chr5	181040225	181061523	+	3500	0.335441236960696	2.34736290662673	3.74460917362381	0.000237343867702941	0.0132258694623181	-0.147427631159926	0.0911667416412511
ENST00000357701.5	ENSG00000086967.9	MYBPC2	protein_coding	chr19	50432903	50466321	+	3593	0.837469826768431	-2.04050972586471	3.74446586565689	0.000237470273561363	0.0132258694623181	0.309657764605449	0.109037196664398
ENST00000333407.10	ENSG00000133477.16	FAM83F	protein_coding	chr22	39994949	40043529	+	15561	-0.17416008046855	1.56421918932112	-3.74371712678161	0.000238131739907591	0.013253216018479	-0.00452911242018406	0.0952400771305796
ENST00000613769.4	ENSG00000250299.5	MRPS31P4	transcribed_unprocessed_pseudogene	chr13	52600119	52637368	+	583	-0.584470690870431	-0.0832117969908718	-3.74313744016067	0.000238645054605622	0.0132722839739536	0.244793202722724	0.211678945207049
ENST00000435991.2	ENSG00000235447.2	TRAPPC13P1	processed_pseudogene	chrX	76655498	76656559	-	1062	0.403580777915102	-1.34218877805449	3.74219115031027	0.000239485246111833	0.0133094909829843	0.379883897226363	0.1214694180701
ENST00000564612.2	ENSG00000261101.2	RP4-545K15.5	sense_overlapping	chrX	101627868	101628523	+	656	-0.179551385805631	1.95239361229998	-3.74055749008106	0.000240942324675204	0.0133809041024979	-0.09294362700492	0.1676124190144
ENST00000413606.5	ENSG00000223745.7	CCDC18-AS1	processed_transcript	chr1	93262186	93345831	-	770	0.153198522722767	2.08007220558967	3.74016712811517	0.000241291730993961	0.0133899609136117	-0.115735952962778	0.324091786316031
ENST00000315930.10	ENSG00000129682.14	FGF13	protein_coding	chrX	138614731	138711665	-	19519	-0.105358921759294	6.7321805298574	-3.73999065992793	0.000241449841812008	0.0133899609136117	-0.970030289967166	0.504585448406022
ENST00000556369.1	ENSG00000100591.7	AHSA1	protein_coding	chr14	77465574	77469472	+	849	0.350472293618048	0.187527633394511	3.73971436620937	0.000241697590389347	0.0133941465807354	0.195556059938408	0.154980219886992
ENST00000513175.1	ENSG00000248489.1	CTD-2007H13.3	lincRNA	chr5	98929171	98995013	+	478	0.341564930414839	-1.37645689003025	3.73858772202529	0.000242710325938385	0.0134395575340187	0.370100601751306	0.0542959851046482
ENST00000618775.4	ENSG00000259429.5	UBE2Q2P2	transcribed_unprocessed_pseudogene	chr15	82355142	82414738	+	648	0.276333699243933	0.434371510396461	3.73841854557066	0.000242862743862331	0.0134395575340187	0.153693611114266	0.0729959600094739
